rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	0	3.54600109091045e-07	5.36795333483733e-07	7.1951065072455e-07	9.02750514659642e-07	1.08650675777894e-06	1.27078296112589e-06	1.45557928620671e-06	1.64089556568825e-06	1.82673194045607e-06	2.01308832781938e-06	2.19997575506489e-06	2.38737311714088e-06	2.57529045736421e-06	2.76372788594881e-06	2.95268533373472e-06	3.14216282118474e-06	3.33216031437461e-06	3.5226778740266e-06	3.71371543249344e-06	3.90527297809695e-06	4.09735064055283e-06	4.28994822907619e-06	4.48306593858055e-06	4.67670362196831e-06	4.87086132459902e-06	5.06553914161878e-06	5.2607368922486e-06	5.45645465360733e-06	5.65269251433242e-06	5.84945043448359e-06	6.04672823761865e-06	6.24452621683647e-06	6.44284414431928e-06	6.64168209625615e-06	6.84104011103304e-06	7.04091816502994e-06	7.24131622320545e-06	7.44223435039659e-06	7.64367246124109e-06	7.84563060528265e-06	8.04810873844541e-06	8.25110697449949e-06	8.45462520755735e-06	8.65866346337618e-06	8.86322171987641e-06	9.06830008887138e-06	9.27389838878412e-06	9.48001678685584e-06	9.68665517030176e-06	9.8938135899701e-06	1.01014920445841e-05	1.03096905342548e-05	1.05184090239685e-05	1.07276475634632e-05	1.09374061760814e-05	1.11476847473591e-05	0.268607100030401	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.291788310974626	0.408883124096464	0.526855527865825	0.645705402348597	0.765440363874612	0.886046730099886	1.007530571426	1.12989188785285	1.25313067938055	1.37724694600905	1.5022406877383	1.62813046524176	1.75488073819976	1.88250849064586	2.01101372258014	2.14039643400256	2.2706566249131	2.40179429531186	2.53380944519874	2.66670207457377	2.80047218343701	2.93511977178835	3.07064483962787	3.20704738695549	3.34432741377133	3.48248492007531	3.62151990586746	3.76143237114772	3.90222231591617	4.04388974017275	4.18643464391751	4.32985702715046	4.47415688987149	4.61933423208069	4.76538905377809	4.9123213549636	5.06013113563726	5.20881839579913	5.35838313544912	5.50882535458725	5.66014505321359	5.81234223132801	5.9654168889306	6.11936902602141	6.27419864260029	6.42990573866738	6.58649031422264	6.74395236926601	6.90229190379755	7.06150891781725	7.22160341132514	7.38257538432116	7.54442483680533	7.70715176877763	7.87075618023813	8.03523807118668	8.20059744162352	8.28686127053337	8.66645932455909	9.10295206041075	9.64953139420611	10.1927053087689	10.732531825416	11.268948070898	11.8019854590286	12.3316419815589	12.8579220324932	13.3808188769573	13.9003348577756	14.4165116164194	14.9293293657955	15.4387072575781	15.9447045947859	16.4473219758529	16.9465594007796	17.4424168695658	17.9348953174015	18.4239930974678	18.9097105367162	19.3920482118712	19.8710033216335
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	1.12957906139854e-07	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.541900794021863	1.1293206892429	1.86317631922012	2.59249214534413	3.31736697475891	4.03769400457469	4.75352405684253	5.46485799729043	6.17170316551886	6.874044906209	7.57188865543926	8.26529216447696	8.9542207526347	9.63857503164628	10.318433182991	10.9937949074512	11.6646602050274	12.3310290757193	12.9929010519318	13.6502773828504	14.3031566276717	14.9515397753612	15.59542202226
glyOUT	Production of glycerol	glycerol[c] => 			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.0486314228150625	0.099723689361935	0.150962201201068	0.202346958332454	0.253879230145895	0.305556736248013	0.357380488373608	0.409350486522663	0.461466730695213	0.513729220891225	0.566137957110725	0.618696032802937	0.671397524574214	0.724245263100175	0.777239248380849	0.830379480416219	0.883665959206295	0.937098684751076	0.990677657050569	1.04440287610474	1.09827434191363	1.15229205447722	1.2064560137955	1.26076621986849	1.31522267269619	1.36982537227858	1.42457431861569	1.47946951170748	1.53451095155396	1.58969863815517	1.64503257151109	1.70051275162169	1.756139178487	1.811911852107	1.86783077248171	1.92389593961112	1.98010735349523	2.03646501413406	2.09296892152759	2.1496190756758	2.20641547657873	2.26335812423634	2.32044701864867	2.37768215981571	2.43506354773743	2.49259118241385	2.550265063845	2.60808519203083	2.66605156697137	2.72416418866661	2.78242305711655	2.8408281723212	2.89937953428055	2.95807714299459	3.01692099846334	3.07591110068678	3.13504744966494	3.27053312241096	3.65647374655822	3.95660555141967	4.32389703419046	4.68910767913809	5.05228009219668	5.41336819352811	5.77239415945163	6.12935794383515	6.48426272554616	6.83710249699938	7.18787946069167	7.53661980729069	7.88330867871846	8.2278994708319	8.57042812796059	8.91089465010433	9.24929903726333	9.58564128943747	9.91992140662674	10.2521395307565	10.5822952360508	10.9103889482856	11.2364185993581
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.29178819801672	0.405802848174866	0.520694976022617	0.636464574583791	0.753119260188203	0.870645350491875	0.989048915896399	1.10832995640163	1.22848847200774	1.34952446271463	1.47143792852229	1.59424743010414	1.71791742714054	1.84246490366504	1.96788985967771	2.09419229517853	2.22137221016747	2.34942960464463	2.47836447860991	2.60817683206333	2.73886666500497	2.87043397743471	3.00287876935263	3.13620104075864	3.27040079165288	3.40547802203526	3.54143273190581	3.67826492126446	3.81597459011132	3.95456173844629	4.09402636626945	4.2343684735808	4.37558806038023	4.51768512666782	4.66065967244362	4.80451169770754	4.94924120245959	5.09484818669985	5.24133265042824	5.38869459364477	5.53693401634951	5.68605091854233	5.83604530022332	5.98691716139252	6.1386665020498	6.29129332219529	6.44479762182895	6.59917940095072	6.75443865956066	6.91057539765875	7.06758961524504	7.22548131231946	7.38425048888202	7.54389714493273	7.70442128047162	7.86582289549857	8.02810199001381	8.11128554300205	7.9459025270843	7.79189509179332	7.60153851968986	7.41231633220707	7.22418774351775	7.03719668326243	6.85132374320352	6.66656604936437	6.48292065614862	6.30039548400094	6.11898743966739	5.93868041335185	5.75948929864869	5.58143263549808	5.40449154543951	5.22866692612479	5.05395877755371	4.88036709972638	4.70789329542792	4.53653446865404	4.36629238715953	4.19716663870348	4.02915922564537
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.00113495399325392	0.00226990798649584	0.0034048619797491	0.00453981597300013	0.00567476996625116	0.00680972395952306	0.00794467795274523	0.00907963194602468	0.0102145859392397	0.0113495399325041	0.012484493925756	0.0136194479190013	0.014754401912267	0.0158893559054993	0.0170243098987468	0.0181592638919872	0.019294217885248	0.0204291718784919	0.0215641258717376	0.0226990798650002	0.0238340338582361	0.0249689878515085	0.0261039418447471	0.0272388958380061	0.0283738498312545	0.0295088038244771	0.0306437578177405	0.0317787118109933	0.0329136658042515	0.0340486197974883	0.0351835737907571	0.0363185277839957	0.0374534817772609	0.0385884357705102	0.0397233897637381	0.0408583437569892	0.0419932977502491	0.0431282517434965	0.044263205736744	0.0453981597300004	0.0465331137232585	0.0476680677164971	0.0488030217097357	0.0499379757029814	0.0510729296962555	0.0522078836894835	0.0533428376827558	0.0544777916760033	0.0556127456692614	0.0567476996624947	0.0578826536557475	0.0590176076490092	0.0601525616422549	0.0612875156355006	0.0624224696287428	0.0635574236219973	0.064692377615251	0.0658273316085012	0.0669622856017513	0.0680972395949944	0.0692321935882507	0.0703671475815035	0.0715021015747546	0.0726370555680038	0.0737720095612477	0.0749069635545041	0.076041917547748	0.0771768715410079	0.0783118255342501	0.0794467795275029	0.080581733520761	0.0817166875140014	0.082851641507256	0.0839865955005088	0.0851215494937421	0.0862565034870002	0.0873914574802477	0.0885264114735129	0.0896613654667497	0.0907963194599901
