rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	-0	-0	-0	-0	-0	4.19337731653174e-07	4.77584229396227e-07	5.3623416750026e-07	5.95287543141143e-07	6.54744358757897e-07	7.14604611713743e-07	7.74868304537907e-07	8.3553543597098e-07	8.96606006127454e-07	9.58080012186668e-07	1.01995746142058e-06	1.08223834936749e-06	1.14492267466043e-06	1.20801043840268e-06	1.27150163948403e-06	1.33539628201229e-06	1.3996943629413e-06	1.46439588125796e-06	1.52950084139625e-06	1.59500923828382e-06	1.66092107455745e-06	1.7272363486559e-06	1.79395505861546e-06	1.86107721406037e-06	1.92860280459617e-06	1.99653183372006e-06	2.06486430279207e-06	2.13360021603104e-06	2.20273955979511e-06	2.27228234227217e-06	2.34222856582145e-06	2.41257822797269e-06	2.48333132865652e-06	2.55448787091217e-06	2.62604784892484e-06	2.69801127131264e-06	2.7703781318722e-06	2.84314842574629e-06	2.91632216087301e-06	2.98989933751603e-06	3.06387994454538e-06	3.13826399683803e-06	3.2130514800166e-06	3.2882424148839e-06	3.36383677129737e-06	3.43983458626906e-06	3.51623582367511e-06	3.59304050787101e-06	3.67024864095233e-06	3.74786018775275e-06	3.82587519806576e-06	3.90429363850142e-06	0.26883882802187	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.627122536446488	0.654960850049765	0.682738674476653	0.710516497134154	0.780606982175573	0.886220397393814	1.0077337191991	1.13012459881973	1.25339303625708	1.37753903151113	1.50256258458054	1.62846369546666	1.75524236416949	1.88289859068768	2.01143237502257	2.1408437171735	2.27113261714046	2.40229907492413	2.53434309052383	2.66726466393957	2.80106379517201	2.93574048422049	3.07129473108499	3.20772653576553	3.34503589826279	3.48322281857607	3.62228729670606	3.76222933265141	3.90304892641347	4.04474607799156	4.18732078738636	4.33077305459719	4.47510287962405	4.62031026246695	4.76639520312656	4.9133577016022	5.06119775789387	5.20991537200225	5.35951054392667	5.50998327366711	5.66133356122427	5.81356140659678	5.966666809786	6.12064977079193	6.27551028961321	6.43124836625121	6.58786400070591	6.74535719297597	6.90372794306275	7.06297625096556	7.22310211668506	7.3841055402206	7.54598652157218	7.70874506073978	7.87238115772412	8.03689481252378	8.20228602514084	8.28678479469079	8.6666431020444	9.10309088129313	9.64965544263482	10.1928400058185	10.7326445708443	11.2690691377121	11.8021137064219	12.3317782769739	12.8580628493679	13.3809674236039	13.900491999682	14.4166365776023	14.9294011573645	15.4387857389687	15.9447903224151	16.4474149077034	16.9466594948339	17.4425240838064	17.935008674621	18.4241132672778	18.9098378617764	19.3921824581172	19.8711470562999
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.542226377652614	1.1295651514324	1.86339544338272	2.59272922669772	3.3175665013774	4.03790726742175	4.75375152483079	5.46509927360477	6.17195051374343	6.87430524524649	7.57216346811451	8.26552518234747	8.95439038794484	9.6387590849069	10.3186312732339	10.9940069529253	11.6648861239816	12.3312687864027	12.9931549401884	13.650544585339	14.3034377218541	14.9518343497341	15.5957344689786
glyOUT	Production of glycerol	glycerol[c] => 			2.1162068933045e-06	0	0	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.104521480844528	0.140736525487451	0.176942546704422	0.213148567626496	0.256406698945889	0.30558545840733	0.3574140819362	0.409388965235441	0.46151010830528	0.513777511145718	0.566191173756527	0.618751096137935	0.671457278289941	0.724309720212318	0.777308421905294	0.830453383368754	0.883744604602699	0.937182085607243	0.990765826382271	1.04449582692778	1.0983720872439	1.15239460733049	1.20656338718757	1.26087842681514	1.3153397262133	1.36994728538195	1.4247011043212	1.47960118303082	1.53464752151104	1.58984011976174	1.64517897778304	1.70066409557482	1.75629547313709	1.81207311046985	1.8679970075732	1.92406716444704	1.98028358109136	2.03664625750628	2.09315519369169	2.14981038964758	2.20661184537407	2.26355956087093	2.32065353613839	2.37789377117644	2.43528026598487	2.4928130205639	2.55049203491352	2.60831730903352	2.66628884292411	2.72440663658519	2.78267069001687	2.84108100321903	2.89963757619168	2.95834040893481	3.01718950144854	3.07618485373265	3.13532646578746	3.27059761910102	3.65661290401602	3.9567101756299	4.32399075031611	4.68920915576422	5.05236539197423	5.41345945894613	5.77249135667994	6.12946108517575	6.48436864443347	6.83721403445297	7.18799725523449	7.53671830677802	7.88337718908333	8.22797390215054	8.57050844597976	8.91098082057077	9.2493910259238	9.58573906203872	9.92002492891554	10.2522486265544	10.582410154955	10.9105095141176	11.236546704042
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.627121478343042	0.651880574128163	0.676578122633449	0.701275669369348	0.768285878489165	0.870819017785804	0.989252063669486	1.10856266736852	1.22875082888426	1.34981654821672	1.47175982536452	1.59458066032904	1.71827905311027	1.84285500370685	1.96830851212015	2.09463957834947	2.22184820239483	2.34993438425689	2.47889812393499	2.60873942142913	2.73945827673997	2.87105468986685	3.00352866080975	3.13688018956869	3.27110927614434	3.40621592053602	3.54220012274441	3.67906188276816	3.81680120060861	3.9554180762651	4.0949125097383	4.23528450102753	4.37653405013279	4.51866115705408	4.66166582179209	4.80554804434613	4.9503078247162	5.09594516290298	5.24246005890579	5.38985251272463	5.53812252436019	5.68727009381109	5.83729522107871	5.98819790616304	6.13997814906272	6.29263594977912	6.44617130831222	6.60058422466068	6.75587469882585	6.91204273080706	7.06908832060496	7.2270114682189	7.38581217364888	7.54549043689488	7.70604625795761	7.86747963683567	8.02979057353113	8.11120906715947	7.94576072093887	7.79178945048621	7.60144344395598	7.41221394790309	7.22410096232755	7.03710448722938	6.85122452260857	6.66646106846499	6.48281412479878	6.30028369161004	6.11886976889854	5.93857235666429	5.7593914549075	5.58132706362808	5.40437918282589	5.22854781250119	5.05383295265372	4.8802346032836	4.70775276439086	4.53638743597536	4.36613861803732	4.19700631057653	4.02899051359318
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.00113495399325005	0.00226990798649972	0.00340486197975018	0.00453981597299984	0.00567476996624999	0.00680972395949969	0.00794467795274922	0.00907963194600092	0.0102145859392496	0.0113495399325004	0.0124844939257508	0.0136194479189995	0.0147544019122496	0.0158893559054987	0.0170243098987495	0.0181592638920014	0.01929421788525	0.0204291718784979	0.0215641258717492	0.0226990798650004	0.0238340338582503	0.0249689878515005	0.0261039418447493	0.0272388958380001	0.0283738498312518	0.0295088038244999	0.0306437578177492	0.0317787118109969	0.0329136658042506	0.0340486197975016	0.0351835737907495	0.0363185277840015	0.0374534817772516	0.0385884357705009	0.0397233897637452	0.0408583437570016	0.04199329775025	0.0431282517434988	0.0442632057367462	0.0453981597299999	0.0465331137232474	0.0476680677164998	0.0488030217097455	0.0499379757029987	0.0510729296962551	0.0522078836895004	0.0533428376827465	0.0544777916759998	0.0556127456692503	0.0567476996625045	0.0578826536557551	0.0590176076490083	0.0601525616422451	0.0612875156355077	0.0624224696287499	0.0635574236219947	0.0646923776152537	0.0658273316085012	0.0669622856017495	0.068097239594997	0.0692321935882498	0.0703671475814982	0.071502101574751	0.0726370555679967	0.0737720095612477	0.0749069635545041	0.0760419175477534	0.0771768715410008	0.0783118255342519	0.0794467795274905	0.080581733520745	0.0817166875139907	0.0828516415072489	0.0839865955005052	0.085121549493735	0.0862565034869931	0.0873914574802583	0.0885264114735058	0.0896613654667568	0.0907963194599759
