rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	1.23048466863044e-05	3.8475755938152e-07	4.39700149177866e-07	4.95038076813933e-07	5.50771342974071e-07	6.06899944913947e-07	6.63423884061237e-07	7.20343160551251e-07	7.77657774390927e-07	8.35367724688618e-07	8.93473015468882e-07	9.51973641933473e-07	1.01086960582059e-06	1.07016090258177e-06	1.12984753972145e-06	1.18992951518571e-06	1.2504068318403e-06	1.31127948165694e-06	1.37254746307436e-06	1.43421078830502e-06	1.49626944813408e-06	1.55872344351216e-06	1.62157277875524e-06	1.68481745496663e-06	1.74845746707397e-06	1.81249281571566e-06	1.87692349400137e-06	1.94174952128368e-06	2.0069708752124e-06	2.07258758203044e-06	2.1385996099299e-06	2.20500698025483e-06	2.27180969322727e-06	2.33900773786988e-06	2.4066011170415e-06	2.47458984375948e-06	2.54297389690183e-06	2.61175329505092e-06	2.68092803058784e-06	2.75049809503325e-06	2.82046351032794e-06	2.89082424495546e-06	2.96158033269434e-06	3.03273175616958e-06	3.10427851031581e-06	3.1762206013225e-06	3.24855803207624e-06	3.32129080418686e-06	3.3944189038182e-06	3.46794234745706e-06	3.54186112681842e-06	3.61617524574642e-06	3.6908847072803e-06	3.76598949886064e-06	3.84148961196651e-06	3.91738509372686e-06	0.135120569924048	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.291785680523825	0.408942299593535	0.526945393514318	0.645826045266653	0.765584254851904	0.886220022269388	1.00773334751979	1.13012423060174	1.25339267151661	1.3775386702644	1.50256222684373	1.62846334125599	1.75524201350116	1.88289824357788	2.01143203148752	2.14084337722939	2.2711322808035	2.40229874221052	2.53434276144978	2.66726433852128	2.80106347342568	2.93574016616233	3.07129441673121	3.2077262251323	3.34503559136633	3.48322251543259	3.62228699733177	3.76222903706249	3.90304863462614	4.04474579002201	4.18732050325081	4.33077277431184	4.47510260320509	4.62030998993059	4.76639493448901	4.91335743687965	5.06119749710254	5.20991511515833	5.35951029104636	5.50998302476662	5.66133331631979	5.81356116570454	5.96666657292219	6.12064953797274	6.27551006085486	6.4312481415699	6.58786378011784	6.74535697649735	6.90372773070977	7.06297604275441	7.22310191263198	7.38410534034178	7.5459863258838	7.70874486925809	7.87238097046529	8.03689462950469	8.16228221916631	8.31826995287721	8.93720181210886	9.47093813225663	10.0013725389727	10.528505032257	11.0523356121096	11.5728642785306	12.0900910315198	12.6040158710774	13.1146387972031	13.6219598098973	14.1259789091598	14.6266960949906	15.1241113673895	15.618224726357	16.1090361718925	16.5965457039966	17.0807533226688	17.5616590279093	18.0392628197182	18.5135646980953	18.9845646630409	19.4522627145546	19.9166588526367
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.231524551795168	1.049815278077	1.76034825006429	2.46651861281459	3.16832636632787	3.86577151060416	4.55885404564369	5.24757397144623	5.93193128801176	6.61192599534029	7.28755809343208	7.95882758228686	8.62573446190464	9.28827873228541	9.94646039342945	10.6002794453362	11.2497358880065	11.8948297214395	12.5355609456356	13.1719295605948	13.8039355663171	14.4315789628026	15.0548597500509	15.6737779280624
glyOUT	Production of glycerol	glycerol[c] => 			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.0486350483695331	0.0997335619972656	0.150977146444083	0.202366990661271	0.253903094649058	0.30558545840733	0.3574140819362	0.409388965235441	0.46151010830528	0.513777511145718	0.566191173756527	0.618751096137935	0.671457278289941	0.724309720212318	0.777308421905294	0.830453383368754	0.883744604602699	0.937182085607243	0.990765826382271	1.04449582692778	1.0983720872439	1.15239460733049	1.20656338718757	1.26087842681514	1.3153397262133	1.36994728538195	1.4247011043212	1.47960118303082	1.53464752151104	1.58984011976174	1.64517897778304	1.70066409557482	1.75629547313709	1.81207311046985	1.8679970075732	1.92406716444704	1.98028358109136	2.03664625750628	2.09315519369169	2.14981038964758	2.20661184537407	2.26355956087093	2.32065353613839	2.37789377117644	2.43528026598487	2.4928130205639	2.55049203491352	2.60831730903352	2.66628884292411	2.72440663658519	2.78267069001687	2.84108100321903	2.89963757619168	2.95834040893481	3.01718950144854	3.07618485373276	3.17369805333517	3.46340705338986	3.87090232250156	4.22827908366778	4.58365132284971	4.93701904004735	5.28838223526069	5.63774090848986	5.98509505973474	6.33044468899533	6.67378979627163	7.01513038156375	7.35446644487158	7.69179798619512	8.02712500553436	8.36044750288944	8.6917654782601	9.02107893164671	9.34838786304891	9.67369227246681	9.99699215990054	10.31828752535	10.6375783688152	10.9548646902961	11.2701464897928
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.291785680523825	0.405862023671933	0.520784841671114	0.636585217501847	0.753263151165496	0.870818642661378	0.989251691990178	1.10856229915053	1.2287504641438	1.34981618696998	1.47175946762772	1.59458030611836	1.71827870244193	1.84285465659706	1.96830816858509	2.09463923840536	2.22184786605786	2.34993405154328	2.47889779486095	2.60873909601084	2.73945795499364	2.87105437180868	3.00352834645596	3.13687987893546	3.27110896924788	3.40621561739254	3.54219982337012	3.67906158717924	3.81680090882128	3.95541778829555	4.09491222560275	4.23528422074218	4.37653377371383	4.51866088451772	4.66166555315454	4.80554777962358	4.95030756392486	5.09594490605905	5.24245980602548	5.38985226382414	5.53812227945571	5.68726985291886	5.8372949842149	5.98819767334385	6.13997792030437	6.29263572509781	6.44617108772415	6.60058400818205	6.75587448647287	6.91204252259591	7.06908811655188	7.22701126834008	7.3858119779605	7.54549024541318	7.70604607069878	7.86747945381658	7.98978676755659	7.91116967355074	7.70873053057894	7.52885360281783	7.35003737086198	7.1722818347114	6.99558699436609	6.81995284982594	6.64537940109107	6.47186664816146	6.29941459103712	6.12802322971793	5.95769256420402	5.78842259449538	5.62021332059199	5.45306474249378	5.28697686020094	5.12194967371314	4.95798318303073	4.79507738815358	4.6332322890816	4.47244788581487	4.31272417835333	4.15406116669716	3.99645885084613
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.0011349539932502	0.0022699079865002	0.00340486197975032	0.00453981597300007	0.00567476996624955	0.0068097239594993	0.00794467795274933	0.00907963194600048	0.0102145859392497	0.0113495399324999	0.0124844939257501	0.0136194479189996	0.0147544019122497	0.0158893559054984	0.0170243098987488	0.0181592638920005	0.0192942178852491	0.0204291718784968	0.0215641258717478	0.0226990798650017	0.0238340338582512	0.0249689878515007	0.0261039418447493	0.0272388958380005	0.028373849831254	0.0295088038244995	0.0306437578177503	0.0317787118109987	0.0329136658042484	0.0340486197975016	0.0351835737907491	0.0363185277840015	0.0374534817772503	0.0385884357705022	0.0397233897637435	0.0408583437570011	0.0419932977502504	0.0431282517434983	0.0442632057367467	0.0453981597300004	0.046533113723247	0.0476680677164993	0.0488030217097455	0.0499379757029992	0.0510729296962538	0.0522078836895008	0.0533428376827465	0.0544777916760002	0.0556127456692455	0.0567476996625036	0.057882653655756	0.0590176076490092	0.0601525616422496	0.0612875156355024	0.0624224696287516	0.0635574236219947	0.064692377615251	0.0658273316084994	0.0669622856017522	0.0680972395949926	0.0692321935882507	0.0703671475814964	0.0715021015747475	0.0726370555680003	0.0737720095612389	0.0749069635545077	0.0760419175477498	0.0771768715410044	0.0783118255342607	0.0794467795274905	0.0805817335207539	0.0817166875139996	0.0828516415072489	0.0839865955005159	0.0851215494937421	0.0862565034870002	0.087391457480237	0.0885264114735094	0.0896613654667604	0.0907963194599901
