rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	0	3.54600125413058e-07	5.36795383551322e-07	7.19510705687529e-07	9.02750492281709e-07	1.08650671531291e-06	1.27078304650204e-06	1.45558660229889e-06	1.64090386509108e-06	1.8267411024675e-06	2.01309841329697e-06	2.19999771725043e-06	2.38739696543921e-06	2.57531625012103e-06	2.76375551153119e-06	2.95271485007548e-06	3.14219427107604e-06	3.3321936538655e-06	3.52271309521368e-06	3.71375252946476e-06	3.90531202325295e-06	4.09739156548294e-06	4.28999112334766e-06	4.48311080600283e-06	4.67675040704413e-06	4.8709100388955e-06	5.06558974185112e-06	5.26078947177266e-06	5.45650923643171e-06	5.65274902336599e-06	5.84950889553904e-06	6.04678873790399e-06	6.24458864023625e-06	6.44290856589846e-06	6.64174852663124e-06	6.84110852601505e-06	7.04098857243207e-06	7.24138864346968e-06	7.44230874906437e-06	7.6437488669423e-06	7.8457090392503e-06	8.04818923304251e-06	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1.07277548632712e-05	1.09375155230296e-05	1.11478519593811e-05	0.268693751981011	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.291788310974557	0.40888312409645	0.526855527865794	0.645705402348619	0.765440363874626	0.886046730099956	1.00753057142595	1.1299041682915	1.25314452329676	1.37726235779036	1.50225767177193	1.62816758658852	1.75492102160073	1.88255194487558	2.01106035641348	2.1404462562141	2.27070964427757	2.40185052060401	2.5338688851933	2.66676473804546	2.80053807916045	2.93518890853836	3.07071722617905	3.2071230320825	3.34440632624902	3.48256710867833	3.62160537937059	3.76152113832553	3.90231438554343	4.04398512102417	4.18653334476783	4.32995905677434	4.47426225704365	4.61944294557581	4.76550112237092	4.91243678742885	5.06024994074958	5.20894058233329	5.35850871217981	5.50895433028917	5.66027743666148	5.81247803129648	5.96555869376595	6.11951432855346	6.27434745176623	6.43005806340453	6.58664616346838	6.74411175195748	6.90245482887212	7.06167539421217	7.22177344797774	7.38274899016871	7.5446020207851	7.70733253982688	7.87093719347337	8.03542262378842	8.20087959273808	8.28682251664116	8.66650196900846	9.10303018815193	9.64958862481864	10.1927692109071	10.7325683395931	11.2689873987233	11.8020318337408	12.3316910393722	12.857969520147	13.3808696705472	13.9003881030309	14.4165227713041	14.9293496929765	15.4387276333584	15.9447256150175	16.4473436369418	16.9465816991316	17.4424398015866	17.9349179443069	18.4240161272926	18.9097343585352	19.3920720410486	19.8710304225953
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	1.12957835085581e-07	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.541990278309338	1.12946458938149	1.86328570583073	2.59261258334732	3.31744078934383	4.0377725892653	4.75361756588321	5.46495717906875	6.17180084449807	6.8741472287196	7.5719959622893	8.2653417230619	8.95428555018537	9.63864260463808	10.3185032195997	10.9938673933348	11.6647351258441	12.3311064171269	12.9929812671835	13.6503596760141	14.3032416573224	14.9516274747401	15.5955165215441
glyOUT	Production of glycerol	glycerol[c] => 			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.0486314228150602	0.0997236893619391	0.150962201201072	0.202346958332464	0.25387923014589	0.305556736248008	0.357380488373608	0.409352533264869	0.461469038017329	0.513731789524504	0.566140787786362	0.618702219701378	0.671404238482327	0.72425250548039	0.777247020695607	0.830387784127989	0.883674795777524	0.937108055644219	0.990687563728069	1.04441332002906	1.09828532454722	1.15230357728254	1.206468078235	1.26077882740462	1.31523582479139	1.36983907039532	1.42458856421642	1.47948430625464	1.53452629651004	1.58971453498258	1.6450490216723	1.70052975657916	1.75615673970317	1.81192997104433	1.86784945060266	1.92391517837814	1.98012715437076	2.03648537858056	2.0929898510075	2.14964057165159	2.20643754051286	2.26338075759125	2.32046790241891	2.37770355869598	2.43508546304393	2.49261361546281	2.5502880159526	2.60810866451327	2.66607556114488	2.72418870584737	2.78244809862079	2.84085373946511	2.89940562838033	2.95810376536645	3.01695116737164	3.07594185949019	3.13509447490644	3.27055554741246	3.65651068206228	3.95666653942272	4.32394303482941	4.68915847549553	5.0523107827545	5.41340094306252	5.77243305825056	6.12939918073015	6.48430319981487	6.83714507010122	7.18792410385091	7.53663818596647	7.88333366576547	8.22792539112588	8.57045497686877	8.91092242224702	9.24932772726088	9.58567089191015	9.91995191619489	10.2521708001152	10.5823275495709	10.9104221529415	11.2364546159464
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.291788198016734	0.405802848174843	0.520694976022608	0.636464574583761	0.753119260188176	0.87064535049188	0.989048915896379	1.10834223684021	1.22850231592398	1.34953987449591	1.47145491255593	1.59428455145089	1.71795771054149	1.84250835789475	1.96793649351101	2.0942421173901	2.22142522953196	2.34948582993682	2.47842391860449	2.60823949553498	2.73893256072845	2.8705031141847	3.0029511559038	3.13627668588569	3.27047970413058	3.40556021063826	3.54151820540893	3.67835368844228	3.81606665973858	3.95465711929769	4.09412506711977	4.23447050320467	4.3756934275524	4.51779384016294	4.66077174103645	4.80462713017277	4.9493600075719	5.09497037323401	5.24145822715893	5.38882356934669	5.53706639979741	5.68618671851079	5.83618710505867	5.98706246392457	6.13881531121574	6.29144564693244	6.44495347107468	6.59933878364219	6.75460158463523	6.91074187405367	7.06775965189764	7.22565491816701	7.38442767286179	7.54407791598198	7.70460229370687	7.86600744810031	8.02838414112836	8.11124678910984	7.9458556872462	7.79182931939592	7.60148636369179	7.41225979634209	7.22415044310992	7.0371574263971	6.85127660887506	6.66651592539937	6.48287046482322	6.30034395508023	6.11893337807264	5.9386420096517	5.75944482827896	5.58138543828662	5.40444252906254	5.22861610133004	5.05390615508899	4.88031269033955	4.70783570708165	4.53647520531511	4.36623117932789	4.1971027685019	4.02909182732298
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.00113495399319508	0.00226990798651627	0.00340486197973622	0.00453981597296238	0.00567476996623384	0.00680972395947421	0.0079446779527319	0.00907963194598604	0.0102145859392255	0.0113495399324828	0.0124844939257724	0.0136194479190315	0.0147544019122443	0.0158893559055193	0.0170243098987721	0.018159263891965	0.0192942178852458	0.0204291718784959	0.0215641258717585	0.0226990798650211	0.0238340338582645	0.0249689878515089	0.0261039418447289	0.027238895837995	0.0283738498312245	0.0295088038244993	0.0306437578177512	0.0317787118110036	0.032913665804251	0.0340486197975052	0.0351835737907513	0.0363185277840139	0.0374534817772547	0.0385884357705208	0.0397233897637626	0.0408583437569847	0.041993297750254	0.043128251743485	0.0442632057367458	0.0453981597300261	0.0465331137232639	0.0476680677164953	0.0488030217097446	0.0499379757029921	0.0510729296962396	0.0522078836894941	0.0533428376827434	0.0544777916760051	0.0556127456692668	0.0567476996624947	0.0578826536557422	0.0590176076489985	0.0601525616422602	0.0612875156355033	0.0624224696287419	0.0635574236219911	0.0646923776152422	0.0658273316084976	0.0669622856017398	0.0680972395950006	0.0692321935882614	0.0703671475815053	0.0715021015747404	0.0726370555679985	0.0737720095612566	0.0749069635545005	0.0760419175477374	0.0771768715410062	0.0783118255342643	0.0794467795274638	0.0805817335207522	0.0817166875140156	0.0828516415072471	0.0839865955005088	0.0851215494937527	0.0862565034870215	0.0873914574802335	0.0885264114735094	0.0896613654667462	0.090796319459983
