rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	0	7.05916043992113e-06	8.20658104207055e-06	1.0051712010883e-05	8.37301996379179e-06	9.41801347561361e-06	1.01104995908086e-05	1.12957089666785e-05	1.23374301908979e-05	1.25224321669837e-05	1.34820856976768e-05	1.44445806103122e-05	1.54098411147968e-05	1.63779033134151e-05	1.73487673169326e-05	1.83206139036177e-05	1.92937038759541e-05	2.02582321324474e-05	2.12244707370052e-05	2.21934057998627e-05	2.31650372078257e-05	2.41393650515231e-05	2.51163892532394e-05	2.60961098379198e-05	2.70780512258637e-05	2.80595844737996e-05	2.90437922160908e-05	3.00306744284717e-05	3.1020231123155e-05	3.20124622901763e-05	3.30073679717935e-05	3.40049481282745e-05	3.50052027273257e-05	3.60081318053762e-05	3.7013735409569e-05	3.80220134717502e-05	3.90329660290012e-05	4.00465930542049e-05	4.1062894544322e-05	4.2081870520766e-05	4.31035210293473e-05	4.412784593609e-05	4.51329546027196e-05	4.6173609657349e-05	4.72169939325084e-05	4.82631075011536e-05	4.93119503736233e-05	5.03635225154453e-05	5.14178239487267e-05	5.24748546625597e-05	5.35346146709609e-05	5.45971039500048e-05	5.56623225217157e-05	5.67302703508021e-05	5.78500019420836e-05	5.8928113477158e-05	6.0017140954105e-05	0.268845968586093	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.291794832350145	0.408928950787771	0.526929859752549	0.645806931918771	0.765568610354645	0.886202400042292	1.00771445336838	1.1301030798701	1.25336955197179	1.37751529613549	1.50253704961834	1.62843635604204	1.75521321555814	1.88286762809303	2.011399593648	2.1408091158606	2.27109619420938	2.4022608483052	2.53430305760319	2.66722282013124	2.80102013589012	2.93569500487912	3.07124742709826	3.20767740254753	3.34498493217884	3.48317002124927	3.62223266359434	3.76217285921269	3.90299060810564	4.04468591027259	4.18725876571408	4.33070917442955	4.47503713641902	4.62024265168245	4.76632572022042	4.9132863420324	5.06112451711829	5.20984024547883	5.35943352711331	5.50990436202176	5.66125275020475	5.81347869166114	5.96658223017364	6.12056325621693	6.27542183542401	6.4311579677961	6.58777165333314	6.7452628920339	6.90363168389966	7.06287802892977	7.22300192712489	7.38400337848436	7.54588238300817	7.70863894069636	7.87227295344062	8.03678460804723	8.20217379944621	8.28677051356233	8.66663688584257	9.10308562978117	9.64965065444852	10.1928348130366	10.7326389757513	11.2690631425925	11.8021073135603	12.3317714886547	12.8580557466195	13.3809599295788	13.9004840386972	14.4166282302978	14.9294056562577	15.4387904344289	15.9447952132659	16.4474199927685	16.9466647729369	17.4425295537712	17.9350143352711	18.4241191174369	18.9098439002683	19.3921886837656	19.8711534679282
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	1.12957884184084e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.542229485753529	1.12956777718838	1.86339783747588	2.59273182308867	3.31756929892389	4.03791026498154	4.7537547212616	5.46510266776437	6.17195406511763	6.87430899225902	7.57216744860692	8.26552935599938	8.95438813849823	9.63875673717683	10.3186288278085	10.9940044103928	11.6648834849302	12.3312660514203	12.9931521098633	13.6505416602594	14.3034347026081	14.9518312369099	15.5957312631644
glyOUT	Production of glycerol	glycerol[c] => 			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.0486362373211605	0.0997335619972656	0.150977146444083	0.202366990661271	0.253903094649058	0.30558545840733	0.3574140819362	0.409388965235441	0.46151010830528	0.513777511145718	0.566191173756527	0.618751096137935	0.671457278289941	0.724309720212318	0.777308421905294	0.830453383368754	0.883744604602699	0.937182085607243	0.990765826382271	1.04449582692778	1.0983720872439	1.15239460733049	1.20656338718757	1.26087842681514	1.3153397262133	1.36994728538195	1.4247011043212	1.47960118303082	1.53464752151104	1.58984011976174	1.64517897778304	1.70066409557482	1.75629547313709	1.81207311046985	1.8679970075732	1.92406716444704	1.98028358109136	2.03664625750628	2.09315519369169	2.14981038964758	2.20661184537407	2.26355956087093	2.32065353613839	2.37789377117644	2.43528026598487	2.4928130205639	2.55049203491352	2.60831730903352	2.66628884292411	2.72440663658519	2.78267069001687	2.84108100321903	2.89963757619168	2.95834040893481	3.01718950144854	3.07618485373265	3.13532646578746	3.27059761910102	3.65661290401602	3.9567101756299	4.32399075031611	4.68920915576422	5.05236539197423	5.41345945894613	5.77249135667994	6.12946108517575	6.48436864443347	6.83721403445297	7.18799725523449	7.5367183067779	7.88337718908333	8.22797390215054	8.57050844597976	8.91098082057077	9.2493910259238	9.58573906203872	9.92002492891554	10.2522486265544	10.582410154955	10.9105095141176	11.236546704042
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.291783536561728	0.405848674866172	0.520769307909339	0.636566104153966	0.753247506668231	0.870801020434278	0.989232797838767	1.10854114841888	1.22872734459897	1.34979281284107	1.47173429040233	1.59455332090442	1.71824990449892	1.84282404111221	1.96827573074556	2.09460497703658	2.22181177946375	2.34989615763796	2.47885809101436	2.6086975776208	2.73941461745808	2.87100921052548	3.00348135682301	3.13683105635069	3.27105831006038	3.40616312320922	3.54214548963269	3.67900540932944	3.81674288230079	3.95535790854613	4.09485048806602	4.23522062085989	4.37646830692776	4.51859354626958	4.66159633888595	4.80547668477632	4.95023458394062	5.09587003637956	5.24238304209244	5.38977360107928	5.53804171334067	5.68718737887546	5.83721064146635	5.98811139158805	6.13988969487352	6.292545551324	6.44607896093946	6.60048992371861	6.75577843966277	6.91194450877128	7.06898813104479	7.22690930648266	7.38570803508487	7.54538431685145	7.70593805367411	7.86736943235912	8.0296783478365	8.11119478603101	7.94575139663613	7.79178157321827	7.60143626167652	7.41220615873024	7.22409256968808	7.03709549455004	6.85121493331612	6.6664508859862	6.48280347067617	6.30027245057247	6.11885782742131	5.93855983570788	5.75939820324732	5.58133410681829	5.40438651910208	5.22855544009882	5.05384086980813	4.88024280823078	4.70776125536606	4.53639621121414	4.36614767577522	4.19701564904907	4.0290001310357
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.0011349539932457	0.00226990798650029	0.00340486197974155	0.00453981597300945	0.00567476996623029	0.00680972395950219	0.00794467795276388	0.00907963194600914	0.0102145859392682	0.0113495399325219	0.0124844939257489	0.0136194479190124	0.0147544019122683	0.0158893559054891	0.0170243098987504	0.018159263891997	0.0192942178852551	0.0204291718784946	0.0215641258717585	0.0226990798650086	0.0238340338582645	0.0249689878515076	0.0261039418447404	0.0272388958380048	0.0283738498312547	0.0295088038245013	0.030643757817745	0.0317787118109947	0.0329136658042524	0.0340486197975163	0.0351835737907582	0.0363185277840052	0.0374534817772513	0.0385884357705046	0.0397233897637339	0.0408583437569887	0.0419932977502593	0.0431282517434974	0.0442632057367476	0.0453981597299942	0.0465331137232554	0.0476680677164949	0.0488030217097384	0.0499379757030067	0.0510729296962493	0.0522078836895052	0.0533428376827612	0.0544777916760082	0.0556127456692468	0.0567476996625076	0.0578826536557528	0.0590176076489999	0.0601525616422505	0.0612875156355024	0.0624224696287428	0.0635574236220044	0.0646923776152439	0.0658273316084985	0.0669622856017442	0.0680972395950015	0.0692321935882463	0.0703671475814964	0.0715021015747475	0.0726370555679932	0.0737720095612424	0.0749069635545059	0.0760419175477605	0.0771768715410079	0.0783118255342394	0.0794467795274958	0.0805817335207397	0.0817166875140174	0.0828516415072436	0.0839865955005017	0.0851215494937314	0.0862565034869824	0.0873914574802477	0.0885264114734916	0.0896613654667568	0.0907963194599937
