rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	5.86856715930187e-06	0.00409365755562805	-0	0.09216933935656	0.293324854551131	0.493523033212807	0.6	0.6	0.6	0.6	0.6	0.512007840390113	0.31958469711282	0.114362588249022	1.19236704068659e-06	1.26494192685678e-06	1.33716839050002e-06	1.40904642891709e-06	1.48057604321128e-06	1.55175723088458e-06	1.62258999882037e-06	1.69307433459109e-06	1.76321025461418e-06	1.83299774778045e-06	1.90243681046087e-06	1.97152745728263e-06	2.04026967202953e-06	2.1086634693912e-06	2.17670883900789e-06	2.24440578314167e-06	2.3117543046236e-06	2.37875440348145e-06	2.44540606927912e-06	2.51170931768463e-06	2.57766413823413e-06	2.64327054394498e-06	2.70852851902426e-06	2.77343806062702e-06	2.83799918533723e-06	2.90221189522266e-06	2.96607616692701e-06	3.02959201822772e-06	3.09275944426757e-06	3.15557845298464e-06	3.21804903154199e-06	3.28017117902368e-06	3.34194491719009e-06	3.40337021967341e-06	3.46444709395377e-06	3.52517555385345e-06	3.58555558309381e-06	3.6455871975094e-06	3.70527037615864e-06	3.76460513712429e-06	3.82359146788858e-06	3.88222937827698e-06	3.94051886420943e-06	0.405799499790748	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	1.54165927451823e-07	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	1.68165197784284	1.5927145152552	1.57047408423973	1.5495040538807	1.50538504091085	1.46126602238041	1.47399956118308	1.55140391808215	1.62822153992109	1.70445242669958	1.78009657841794	1.90908236273371	2.10188457405095	2.32028471654051	2.50900764575231	2.6616942145348	2.81362289247605	2.96479367957605	3.11520657583482	3.26486158125235	3.41375869582863	3.56189791956368	3.70927925245747	3.85590269451003	4.00176824572067	4.14687590609074	4.29122567561889	4.43481755430649	4.57765154215216	4.71972763915726	4.86104584532044	5.00160616064239	5.14140858512309	5.28045311876256	5.41873976156077	5.55626851351774	5.6930393746328	5.82905234490729	5.96430742434054	6.09880461293186	6.23254391068263	6.36552531759148	6.49774883365908	6.62921445888613	6.75992219327124	6.88987203681513	7.01906398951775	7.14749805137915	7.2751742223993	7.40209250257822	7.52825289191519	7.65365539041163	7.77829999806681	7.90218671488007	8.0253155408521	8.14768647598356	8.26929952027309	8.26556449297346	8.59386590280118	9.14378895494855	9.69033200893796	10.2334950647694	10.7732781224429	11.3096811819585	11.8427042433163	12.3723312541959	12.8982633207481	13.420781467152	13.9399211079191	14.4556822430492	14.9680648725426	15.4770689963991	15.9826946146189	16.4849417272018	16.9838045692417	17.4790837671102	17.9709854763333	18.4592186021154	18.943756868492	19.4249207271804	19.9027101781804
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	1.68164518907272	1.55449627734005	1.49812752887923	1.36780395641082	1.0926859100825	0.818525203067023	0.60965942925982	0.474935213191272	0.340504364653129	0.206366883644867	0.0725227701670105	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.461064137005002	1.19935405686291	1.9331474680855	2.66244437067276	3.38724476462471	4.1075486499416	4.82335602662316	5.53463936821055	6.24088613264193	6.9425782191349	7.63977635636243	8.33248054432398	9.0206907830201	9.70440707245051	10.3836294126155	11.0583578035147	11.7285823595088	12.3939611954404	13.0548478260398	13.7107430830329	14.3616019084939	15.0079738118363	15.6498587930598
glyOUT	Production of glycerol	glycerol[c] => 			1.2691827353216e-05	0.0477133871864242	0.0314205293071151	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.840833001798644	0.840415474913459	0.839984555944903	0.839637592340045	0.839206630279644	0.838775668219129	0.838344706158727	0.837913744098212	0.837482782037811	0.837051819977296	0.836620857916894	0.836189895856379	0.835758933795978	0.835327971735463	0.860237711789258	0.917261881257126	0.974159735468645	1.03093127442382	1.08757649812264	1.14409540656511	1.20048799975124	1.25675427768101	1.31289424035444	1.36890788777152	1.42479521993214	1.48055623683653	1.53619093848445	1.59169932487613	1.64708139601136	1.70233715189035	1.75746659251288	1.81246971787905	1.86734652798889	1.92209702284237	1.9767212024395	2.03121906678029	2.08559061586461	2.1398358496927	2.19395476826444	2.24794737157972	2.30181365963876	2.35555363244134	2.40916728998758	2.46265463227757	2.51601565931111	2.5692503710883	2.62235876760914	2.67534084887363	2.72819661488177	2.78092606563356	2.8335292011289	2.88600602136799	2.93835652635074	2.99058071607703	3.04267859054697	3.09465014976067	3.14649539371791	3.31271445940442	3.61742929059295	3.98675615638264	4.35402085293423	4.71922338024771	5.0823637383231	5.44344192716049	5.80245794675979	6.15939994624801	6.51404726262967	6.86660736634046	7.21710640268998	7.56554437167801	7.91192127330476	8.25623710757014	8.59849187447425	8.93868557401698	9.27681395016747	9.61272981226858	9.94658535781805	10.2781656815919	10.6074513849542	10.9346790463289	11.2598486657158
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	3.47872228376986e-07	0.011281268400336	0.050475738863732	0.172459269705073	0.40037802714194	0.62733943970538	0.845858476393653	1.05490677343967	1.26307496789514	1.4703630597603	1.67677104903491	1.87519932759609	2.06492126299172	2.28024112955969	2.46588378284988	2.61549007571077	2.76433847773041	2.91242898890882	3.05976160924599	3.20633633874191	3.35215317739659	3.49721212521004	3.64151318218223	3.78505634831319	3.92784162360222	4.06986900805069	4.21113850165724	4.35165010442324	4.4914038163473	4.6303996374308	4.76863756767238	4.90611760707272	5.04283975563183	5.17880401334969	5.3140103802263	5.44845885626167	5.58214944145512	5.71508213580802	5.84725693931967	5.97867385198938	6.10933287381855	6.2392340048058	6.3683772449518	6.49676259425724	6.62439005272075	6.75125962034304	6.87737129712406	7.00272508306385	7.12732097816241	7.25115898241972	7.3742390958351	7.49656131840993	7.61812565014351	7.73893209103517	7.85898064108559	7.97827130029545	8.09680406866338	8.08998876544214	7.95414576234327	7.76269861871112	7.57236798555634	7.38315386287891	7.19505625067885	7.00807514895602	6.82221055771056	6.6374739510812	6.45407897728046	6.27182476126974	6.09068598888774	5.91066266013468	5.73175477501034	5.55396233351483	5.37728533564804	5.20172378141008	5.02728179153441	4.8541018775496	4.68203668025182	4.51129427311911	4.34189343811315	4.17360511753754	4.00642931139244
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	3.49977468151267e-08	0.00113495399325059	0.00226990798649995	0.00340486197975065	0.00453981597299946	0.0056747699662496	0.00680972395949997	0.00794467795274922	0.00907963194600026	0.0102145859392493	0.0113495399324988	0.0124844939257509	0.0136194479190008	0.0147544019122516	0.0158893559054993	0.0170243098987493	0.0181592638920003	0.0192942178852495	0.0204291718784972	0.0215641258717512	0.0226990798649955	0.0238340338582526	0.0249689878515023	0.0261039418447522	0.0272388958379999	0.0283738498312522	0.0295088038244979	0.030643757817749	0.0317787118109982	0.0329136658042466	0.0340486197974981	0.0351835737907518	0.0363185277840046	0.0374534817772516	0.038588435770504	0.0397233897637483	0.0408583437569994	0.0419932977502495	0.0431282517435045	0.0442632057367502	0.0453981597299964	0.0465331137232501	0.0476680677165029	0.0488030217097468	0.049937975703001	0.0510729296962507	0.0522078836894999	0.0533428376827434	0.0544777916760029	0.055612745669253	0.0567476996624996	0.0578826536557524	0.0590176076489994	0.0601525616422496	0.0612875156354979	0.0624224696287552	0.0635574236219991	0.0646923776152502	0.0658273316084985	0.0669622856017469	0.0680972395950032	0.0692321935882507	0.0703671475815	0.0715021015747475	0.0726370555680003	0.0737720095612477	0.0749069635545059	0.0760419175477516	0.0771768715410026	0.0783118255342536	0.0794467795274993	0.0805817335207504	0.0817166875139996	0.08285164150724	0.0839865955004999	0.0851215494937421	0.0862565034870002	0.0873914574802548	0.0885264114735023	0.0896613654667497	0.0907963194599937
PIOut	Production of Phosphate	phosphate[c] => 		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
