rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	0	1.51458145684121e-06	2.24648899469458e-06	2.98075728446222e-06	1.17899142871788e-06	1.40118029565497e-06	1.62426903153531e-06	1.8482576233797e-06	2.07314608326875e-06	1.47414915499522e-06	1.61668485632732e-06	8.78662472576092e-07	9.47456012222181e-07	1.0167070292541e-06	1.08641552640232e-06	1.1565815040554e-06	1.22720495863982e-06	1.29828589256337e-06	1.36982431048205e-06	1.44182020451328e-06	1.51427358054124e-06	1.58718443596384e-06	1.66055277087823e-06	1.73437858505543e-06	1.80866187941831e-06	1.88340265704773e-06	1.95860090550226e-06	2.03425663325429e-06	2.11036984859581e-06	2.18694055156843e-06	2.26396872213264e-06	2.34145437608135e-06	2.41939750564302e-06	2.49779812093454e-06	2.57665621193615e-06	2.65597178078503e-06	2.73574483700134e-06	2.81597536852529e-06	2.89666337839611e-06	2.97780887145715e-06	3.05941183723069e-06	3.14147228905326e-06	3.22399021362996e-06	3.30696563088928e-06	3.39039851578182e-06	3.47428888648749e-06	3.55863673789925e-06	3.64344205697198e-06	3.72870487116983e-06	3.81442515656749e-06	3.90060292708438e-06	3.98723817279789e-06	4.07433089408271e-06	4.1618811090216e-06	4.24988878777732e-06	4.33835396149163e-06	4.42727660210362e-06	0.268839690364068	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.29179441162381	0.40894003994574	0.526941779936627	0.645821073828238	0.765582998411732	0.886218433708685	1.0077314258295	1.13012197477282	1.25339008054	1.37753739270154	1.50256078042006	1.62846348787832	1.75524214032834	1.88289835048563	2.01143211835155	2.14084344392542	2.27113232720724	2.40229876819769	2.53434276689608	2.66726432330243	2.80106343741741	2.93574010924034	3.07129433877121	3.20772612601004	3.3450354709575	3.4832223736129	3.62228683397695	3.76222885204827	3.90304842782819	4.04474556131606	4.18732025251258	4.33077250141704	4.47510230802946	4.62030967234982	4.76639459437883	4.91335707411577	5.06119711156065	5.20991470671418	5.35950985957565	5.50998257014508	5.66133283842313	5.81356066440845	5.96666604810241	6.12064898950499	6.27550948861484	6.43124754543332	6.58786315996043	6.74535633219482	6.90372706213782	7.0629753497888	7.22310119514837	7.38410459821591	7.54598555899142	7.70874407747486	7.87238015366693	8.03689378756627	8.20228497917491	8.28678307000639	8.66664085047239	9.10309084444509	9.64965540254526	10.1928399625054	10.7326445243256	11.2690690880057	11.8021136535459	12.331778209571	12.8580627780623	13.3809673484182	13.9004919206389	14.4166353758482	14.9293998996632	15.4387844256528	15.9447889538175	16.4474134841568	16.9466580166712	17.4425225513604	17.9350077305437	18.4241122915831	18.9098368546606	19.3921814197766	19.8711463359772
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	1.05743284634918e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.542227503438624	1.12956516985643	1.86339546342751	2.59272924835428	3.31756652463675	4.03790729227493	4.75375155126879	5.4650993073062	6.17195054939624	6.87430528283934	7.57216350763606	8.26552578322415	8.95439101679549	9.63875974156484	10.3186319575327	10.9940076646986	11.664886863063	12.3312695526257	12.993155412227	13.6505450731864	14.303438225412	14.9518348689044	15.5957348291399
glyOUT	Production of glycerol	glycerol[c] => 			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.0486359267134562	0.0997335619972656	0.150977146444083	0.202366990661271	0.253903094649058	0.30558545840733	0.3574140819362	0.409388965235441	0.46151010830528	0.513777511145718	0.566191173756527	0.618751096137935	0.671457278289941	0.724309720212318	0.777308421905294	0.830453383368754	0.883744604602699	0.937182085607243	0.990765826382271	1.04449582692778	1.0983720872439	1.15239460733049	1.20656338718757	1.26087842681514	1.3153397262133	1.36994728538195	1.4247011043212	1.47960118303082	1.53464752151104	1.58984011976174	1.64517897778304	1.70066409557482	1.75629547313709	1.81207311046985	1.8679970075732	1.92406716444704	1.98028358109136	2.03664625750628	2.09315519369169	2.14981038964758	2.20661184537407	2.26355956087093	2.32065353613839	2.37789377117644	2.43528026598487	2.4928130205639	2.55049203491352	2.60831730903352	2.66628884292411	2.72440663658519	2.78267069001687	2.84108100321903	2.89963757619168	2.95834040893481	3.01718950144854	3.07618485373265	3.13532646578746	3.27059761910102	3.65661290401602	3.9567101756299	4.32399075031611	4.68920915576422	5.05236539197423	5.41345945894613	5.77249135667994	6.12946108517575	6.48436864443347	6.83721403445297	7.18799725523449	7.5367183067779	7.88337718908333	8.22797390215054	8.57050844597976	8.91098082057077	9.2493910259238	9.58573906203872	9.92002492891554	10.2522486265544	10.582410154955	10.9105095141176	11.236546704042
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.291783837295347	0.405859764024138	0.520781228093424	0.636580246063432	0.753261894725324	0.870817054100675	0.989249770299884	1.1085600433216	1.22874787316718	1.34981490940712	1.47175802120403	1.5945804527407	1.71827882926912	1.8428547635048	1.96830825544912	2.09463930510139	2.22184791246161	2.34993407753045	2.47889780030725	2.60873908079199	2.73945791898537	2.8710543148867	3.00352826849597	3.13687977981319	3.27110884883905	3.40621547557285	3.5421996600153	3.67906140216501	3.81680070202333	3.95541755958961	4.09491197486452	4.23528394784738	4.3765334785382	4.51866056693696	4.66166521304436	4.8055474168597	4.95030717838298	5.09594449761491	5.24245937455477	5.3898518092026	5.53812180155905	5.68726935162277	5.83729445939513	5.9881971248761	6.13997734806435	6.29263512896123	6.44617046756674	6.60058336387953	6.75587381790093	6.9120418296303	7.06908739906828	7.22701052621421	7.38581121106811	7.54548945362995	7.70604525390042	7.86747861187815	8.0297895275652	8.11120734247507	7.94575734358085	7.79178939521413	7.60144338382161	7.4122138829334	7.22410089254948	7.03710441266986	6.85122444329456	6.6664609673607	6.48281401784035	6.30028357883148	6.11886965033388	5.93857055403356	5.75938956835556	5.58132509365426	5.40437712992943	5.22854567718129	5.0538307354096	4.88023230461448	4.70775134827489	4.53638597243336	4.3661371073637	4.19700475306566	4.02898943310918
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.00113495399325025	0.00226990798650023	0.00340486197974998	0.00453981597300041	0.00567476996624994	0.00680972395949975	0.00794467795274933	0.00907963194600048	0.0102145859392494	0.0113495399325003	0.0124844939257511	0.0136194479189994	0.0147544019122497	0.0158893559054984	0.0170243098987493	0.0181592638920012	0.0192942178852502	0.0204291718784986	0.0215641258717485	0.0226990798650006	0.0238340338582506	0.0249689878515005	0.0261039418447502	0.0272388958380008	0.0283738498312522	0.0295088038244995	0.0306437578177499	0.0317787118109987	0.0329136658042484	0.0340486197975021	0.03518357379075	0.0363185277840019	0.0374534817772503	0.0385884357705026	0.0397233897637461	0.0408583437570011	0.0419932977502508	0.0431282517434979	0.0442632057367467	0.0453981597299986	0.0465331137232479	0.0476680677164993	0.0488030217097446	0.0499379757029974	0.0510729296962533	0.0522078836895021	0.0533428376827505	0.0544777916759989	0.0556127456692499	0.0567476996625045	0.0578826536557546	0.0590176076490097	0.060152561642246	0.0612875156355033	0.0624224696287499	0.0635574236219956	0.0646923776152546	0.0658273316084994	0.0669622856017495	0.0680972395949944	0.0692321935882498	0.0703671475814973	0.0715021015747492	0.0726370555679967	0.0737720095612548	0.0749069635545059	0.0760419175477534	0.0771768715410008	0.0783118255342501	0.0794467795274905	0.080581733520745	0.0817166875140032	0.082851641507256	0.0839865955005035	0.0851215494937279	0.086256503486986	0.087391457480237	0.0885264114735058	0.089661365466764	0.0907963194599795
