rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	0	0.004045825616976	-0	0.056257134024942	0.267653453658055	0.467864780185355	0.6	0.6	0.6	0.6	0.6	0.593306911076237	0.4011301870867	0.200593878581718	1.18682982200302e-06	1.25940756855181e-06	1.33163688990912e-06	1.40351778737252e-06	1.47505025938077e-06	1.54623430343587e-06	1.61706992775346e-06	1.68755712257052e-06	1.7576959029722e-06	1.82748625385254e-06	1.89692817824383e-06	1.96602168011512e-06	2.03476675657288e-06	2.10316340765182e-06	2.17121163365031e-06	2.23891144215949e-06	2.30626281735868e-06	2.37326577259833e-06	2.4399203027714e-06	2.50622640755871e-06	2.57218408715454e-06	2.63779334658265e-06	2.70305418070826e-06	2.76796658135736e-06	2.83253056777844e-06	2.89674613404567e-06	2.96061326479635e-06	3.02413196981433e-06	3.08730226289411e-06	3.15012411999938e-06	3.21259756293213e-06	3.27472256679562e-06	3.33649916400836e-06	3.39792732287347e-06	3.4590070588647e-06	3.51973837514619e-06	3.58012126609741e-06	3.6401557289012e-06	3.6998417692613e-06	3.75917938660875e-06	3.8181685790839e-06	3.8768093458541e-06	3.93510169349742e-06	0.357477516424384	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	1.73031023666692	1.64140100401328	1.5947773685211	1.60652765440574	1.5541182687824	1.50997429106275	1.50696528503456	1.58435274091818	1.66115346174152	1.73736744750457	1.81299469820733	1.89213722702699	2.08437173381396	2.29332540963183	2.50900765682674	2.66169422560351	2.81362290353905	2.96479369063334	3.11520658688639	3.2648615922982	3.41375870686877	3.5618979305981	3.70927926348618	3.85590270553302	4.00176825673794	4.1468759171023	4.29122568662473	4.43481756530661	4.57765155314656	4.71972765014595	4.86104585630342	5.00160617161964	5.14140859609463	5.28045312972838	5.41873977252087	5.55626852447213	5.69303938558147	5.82905235585025	5.96430743527779	6.09880462386339	6.23254392160844	6.36552532851157	6.49774884457346	6.62921446979478	6.75992220417418	6.88987204771235	7.01906400040926	7.14749806226494	7.27517423327938	7.40209251345257	7.52825290278384	7.65365540127455	7.77830000892401	7.90218672573156	8.02531555169855	8.14768648682362	8.26929953110743	8.28067140732217	8.55314632179365	9.10309088129313	9.64965544263482	10.1928400058185	10.7326445708443	11.2690691377121	11.8021137064219	12.3317782769739	12.8580628493679	13.3809674236039	13.900491999682	14.4166365776023	14.9294011573645	15.4387857389687	15.9447903224151	16.4474149077034	16.9466594948339	17.4425240838064	17.935008674621	18.4241132672778	18.9098378617764	19.3921824581172	19.8711470562999
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	1.73031023666694	1.6032066820674	1.52243455024653	1.44830684835822	1.16707923071283	0.892880422449309	0.666190235052708	0.531437036514847	0.396977205507128	0.262810742029551	0.128937646082118	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.391238350847029	1.1295651514324	1.86339544338273	2.59272922669772	3.3175665013774	4.03790726742176	4.75375152483079	5.46509927360477	6.17195051374343	6.87430524524649	7.57216346811451	8.26552518234747	8.95439038794484	9.6387590849069	10.3186312732339	10.9940069529253	11.6648861239816	12.3312687864027	12.9931549401884	13.650544585339	14.3034377218541	14.9518343497341	15.5957344689786
glyOUT	Production of glycerol	glycerol[c] => 			0	0.047665555247772	0.0557126023311258	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.865155118333472	0.864726831333371	0.86428348029292	0.864005087966148	0.863569474837323	0.863126035117796	0.862682595398269	0.862239155678742	0.861795715959215	0.861352276239688	0.860908836520161	0.860465396800634	0.860021957081107	0.85957851736158	0.860237711789258	0.917261881257126	0.974159735468645	1.03093127442382	1.08757649812264	1.14409540656511	1.20048799975124	1.25675427768101	1.31289424035444	1.36890788777152	1.42479521993214	1.48055623683653	1.53619093848445	1.59169932487613	1.64708139601136	1.70233715189035	1.75746659251288	1.81246971787905	1.86734652798889	1.92209702284237	1.9767212024395	2.03121906678029	2.08559061586461	2.1398358496927	2.19395476826444	2.24794737157972	2.30181365963876	2.35555363244134	2.40916728998758	2.46265463227757	2.51601565931111	2.5692503710883	2.62235876760914	2.67534084887363	2.72819661488177	2.78092606563356	2.8335292011289	2.88600602136799	2.93835652635074	2.99058071607703	3.04267859054708	3.09465014976067	3.14649539371791	3.29912495067375	3.58736743170571	3.9567101756299	4.32399075031611	4.68920915576422	5.05236539197423	5.41345945894613	5.77249135667994	6.12946108517575	6.48436864443347	6.83721403445297	7.18799725523449	7.53671830677802	7.88337718908333	8.22797390215054	8.57050844597976	8.91098082057077	9.2493910259238	9.58573906203872	9.92002492891554	10.2522486265544	10.582410154955	10.9105095141176	11.236546704042
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0	0.011281268400336	0.038325965265905	0.148979978282709	0.374717934383156	0.601692489005428	0.822293394452235	1.03135377295212	1.23953404886157	1.4468342221806	1.65325429290919	1.85825419188937	2.04740842275474	2.253281822651	2.46588379392431	2.61549008677949	2.76433848879342	2.91242899996611	3.05976162029756	3.20633634978777	3.35215318843673	3.49721213624446	3.64151319321093	3.78505635933617	3.92784163461949	4.06986901906225	4.21113851266308	4.35165011542336	4.49140382734171	4.63039964841949	4.76863757865536	4.90611761804998	5.04283976660337	5.17880402431551	5.31401039118641	5.44845886721606	5.5821494524038	5.71508214675098	5.84725695025691	5.97867386292091	6.10933288474436	6.23923401572589	6.36837725586617	6.4967626051659	6.62439006362369	6.75125963124026	6.87737130801557	7.00272509394964	7.12732098904248	7.25115899329407	7.37423910670374	7.49656132927285	7.61812566100071	7.73893210188666	7.85898065193205	7.97827131113551	8.09680407949772	8.10509567979086	7.98325196749371	7.79178945048621	7.60144344395597	7.41221394790309	7.22410096232755	7.03710448722937	6.85122452260857	6.66646106846499	6.48281412479878	6.30028369161004	6.11886976889854	5.93857235666429	5.75939145490751	5.58132706362808	5.40437918282589	5.22854781250118	5.05383295265372	4.88023460328361	4.70775276439086	4.53638743597536	4.36613861803731	4.19700631057652	4.02899051359319
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	0	0.00113495399324953	0.00226990798649984	0.00340486197975043	0.00453981597299968	0.00567476996624916	0.00680972395949997	0.007944677952749	0.00907963194599937	0.0102145859392495	0.0113495399324997	0.0124844939257518	0.0136194479190013	0.0147544019122487	0.0158893559054993	0.0170243098987486	0.0181592638920003	0.01929421788525	0.020429171878497	0.0215641258717509	0.0226990798649971	0.0238340338582528	0.0249689878515023	0.0261039418447515	0.027238895838003	0.0283738498312514	0.0295088038244997	0.0306437578177503	0.0317787118109978	0.0329136658042493	0.0340486197975003	0.0351835737907509	0.0363185277840019	0.0374534817772494	0.0385884357705026	0.0397233897637483	0.0408583437569945	0.0419932977502522	0.0431282517435045	0.0442632057367498	0.0453981597299968	0.0465331137232501	0.0476680677165029	0.0488030217097473	0.049937975703001	0.0510729296962507	0.0522078836895004	0.0533428376827474	0.0544777916760024	0.0556127456692561	0.0567476996625036	0.057882653655756	0.0590176076489994	0.0601525616422478	0.0612875156354988	0.0624224696287552	0.0635574236219956	0.0646923776152528	0.0658273316085021	0.0669622856017495	0.0680972395949979	0.0692321935882472	0.0703671475814929	0.071502101574751	0.0726370555679949	0.0737720095612442	0.0749069635544988	0.0760419175477463	0.0771768715410008	0.0783118255342483	0.0794467795274993	0.0805817335207522	0.0817166875139907	0.0828516415072436	0.0839865955005017	0.0851215494937421	0.0862565034870002	0.0873914574802583	0.0885264114734987	0.0896613654667497	0.0907963194599901
