rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	-0	5.38344223642139e-06	6.45621795714556e-06	7.53214910701426e-06	8.35489077197736e-06	9.38495362409059e-06	1.04180242868502e-05	1.14541028172141e-05	1.24931892327429e-05	1.35352834869304e-05	1.4580385649228e-05	1.43945687572887e-05	1.53511354112346e-05	1.63104441106912e-05	1.72724948919872e-05	1.82372877139403e-05	1.92048226130004e-05	2.01649433984388e-05	2.1125786489426e-05	2.20872802319944e-05	2.3051421642703e-05	2.40182108018905e-05	2.49876475691205e-05	2.59597320735258e-05	2.69340383394143e-05	2.79082123263857e-05	2.88850143749519e-05	2.98644444457208e-05	3.08465026364058e-05	3.18311889029727e-05	3.28185031728406e-05	3.38084455886456e-05	3.48010160181045e-05	3.57962145288854e-05	3.67940411476614e-05	3.77944958407095e-05	3.87975785226813e-05	3.98032893523248e-05	4.08116282054061e-05	4.1822595102034e-05	4.28361901070179e-05	4.3852413166956e-05	4.48712642870386e-05	4.58927435216944e-05	4.69168507305912e-05	4.79435861029248e-05	4.89490090765099e-05	4.99945372269828e-05	5.10427617565479e-05	5.20936825857271e-05	5.31472998012289e-05	5.42036133433788e-05	5.52626232051823e-05	5.63243294491034e-05	5.74283089739003e-05	5.84980078548458e-05	5.95780925830014e-05	0.268839074039773	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.291794832350142	0.408932302224249	0.526933360478765	0.645811971044625	0.765568646613029	0.88620246616208	1.00771383831895	1.13010276308243	1.25336924045369	1.37751327043287	1.50253485301852	1.62843645606574	1.75521333296953	1.88286776301142	2.01139974619281	2.140809282513	2.27109637197198	2.40226103488271	2.53430325497173	2.66722303238239	2.80102036312125	2.93569524718765	3.0712476845816	3.20767767530306	3.34498522020458	3.48317032399359	3.62223298115001	3.76217319167259	3.9029909555626	4.04468627281936	4.18725914344362	4.3307095674346	4.47503754479236	4.62024307551696	4.76632615960891	4.9132867970677	5.06112498789327	5.20984073208622	5.35943402964602	5.50990488057258	5.66125328486657	5.81347924252666	5.96658275355426	6.1205638179492	6.27542243571036	6.43115860683887	6.58777237921578	6.74526363000447	6.90363243402407	7.06287879127393	7.22300270175463	7.38400416546556	7.54588318240678	7.70863975257819	7.87227379682654	8.03678546825845	8.20217467754291	8.28678430265491	8.66664393794099	9.10309034511105	9.64965491871201	10.1928399254826	10.7326439865069	11.2690689352017	11.8021126404953	12.331777230581	12.8580617438182	13.3809662592527	13.9004907768849	14.41664145565	14.9294186095358	15.4388039545514	15.9448092968319	16.4474346363998	16.9466799732555	17.442546089211	17.9350323775715	18.4241377618687	18.9098637658187	19.3922091637227	19.8711740237931
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	1.1295788411303e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.542225959704318	1.12956541952345	1.86339570534413	2.59272926686566	3.31756679354608	4.03790736867694	4.75375205779407	5.4650997968012	6.17195106651828	6.87430582742208	7.57216407951305	8.26552274332327	8.95438166185916	9.63874997711555	10.3186217860255	10.9939970885771	11.6648758847709	12.3312577837004	12.9931430887132	13.6505323380436	14.3034247698329	14.9518209969313	15.5957209852319
glyOUT	Production of glycerol	glycerol[c] => 			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.0486362373211605	0.0997335619972656	0.150977146444083	0.202366990661271	0.253903094649058	0.30558545840733	0.3574140819362	0.409388965235441	0.46151010830528	0.513777511145718	0.566191173756527	0.618751096137935	0.671457278289941	0.724309720212318	0.777308421905294	0.830453383368754	0.883744604602699	0.937182085607243	0.990765826382271	1.04449582692778	1.0983720872439	1.15239460733049	1.20656338718757	1.26087842681514	1.3153397262133	1.36994728538195	1.4247011043212	1.47960118303082	1.53464752151104	1.58984011976174	1.64517897778304	1.70066409557482	1.75629547313709	1.81207311046985	1.8679970075732	1.92406716444704	1.98028358109136	2.03664625750628	2.09315519369169	2.14981038964758	2.20661184537407	2.26355956087093	2.32065353613839	2.37789377117644	2.43528026598487	2.4928130205639	2.55049203491352	2.60831730903352	2.66628884292411	2.72440663658519	2.78267069001687	2.84108100321903	2.89963757619168	2.95834040893481	3.01718950144854	3.07618485373265	3.13532646578746	3.27059761910102	3.65661290401602	3.9567101756299	4.32399075031611	4.68920915576422	5.05236539197423	5.41345945894613	5.77249135667994	6.12946108517575	6.48436864443347	6.83721403445297	7.18799725523449	7.5367183067779	7.88337718908333	8.22797390215054	8.57050844597976	8.91098082057077	9.2493910259238	9.58573906203872	9.92002492891554	10.2522486265544	10.582410154955	10.9105095141176	11.236546704042
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.29178353656173	0.405852026302648	0.52077280863556	0.636571143279818	0.753247542926621	0.870801086554069	0.989232182789334	1.10854083163122	1.22872703308088	1.34979078713846	1.4717320938025	1.59455342092813	1.71825002191031	1.84282417603059	1.96827588329039	2.09460514368897	2.22181195722635	2.34989634421547	2.47885828838289	2.60869778987195	2.73941484468922	2.871009452834	3.00348161430637	3.13683132910622	3.27105859808613	3.40616342595355	3.54214580718837	3.67900574178935	3.81674322975775	3.95535827109291	4.09485086579556	4.23522101386494	4.37646871530112	4.5185939701041	4.66159677827446	4.80547713981163	4.95023505471559	5.09587052298695	5.24238354462514	5.3897741196301	5.53804224800249	5.68718792974099	5.83721116484698	5.98811195332032	6.13989029515988	6.2925461903668	6.44607968682209	6.60049066168918	6.75577918978717	6.91194527111543	7.06898890567452	7.22691009346386	7.38570883448347	7.54538512873329	7.70593889706004	7.86737029257035	8.02967922593321	8.11120857512361	7.94576197478374	7.79178864621307	7.60144265807176	7.41221382739925	7.22410008582151	7.03710418346382	6.85122292371872	6.66645949887567	6.48281246647423	6.3002819450833	6.11886793470291	5.9385796737362	5.75941763316453	5.5813543870021	5.40440764445107	5.22857740554581	5.05386367028609	4.88026761139045	4.70778831881656	4.53642417786183	4.36617747410082	4.19704636898483	4.029030964833
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.00113495399323904	0.0022699079864732	0.00340486197974865	0.00453981597299657	0.00567476996624117	0.00680972395950707	0.00794467795274945	0.00907963194599981	0.0102145859392582	0.0113495399324828	0.0124844939257467	0.0136194479190135	0.0147544019122743	0.0158893559055104	0.0170243098987508	0.018159263891975	0.0192942178852467	0.0204291718784995	0.0215641258717413	0.0226990798650052	0.023834033858243	0.024968987851511	0.0261039418447429	0.0272388958380112	0.0283738498312355	0.0295088038244938	0.0306437578177579	0.0317787118109935	0.0329136658042462	0.0340486197975241	0.0351835737907473	0.0363185277840228	0.0374534817772609	0.0385884357705111	0.0397233897637264	0.040858343756998	0.0419932977502449	0.0431282517434886	0.0442632057367538	0.0453981597300048	0.0465331137232516	0.047668067716503	0.0488030217097472	0.0499379757030122	0.0510729296962353	0.0522078836894879	0.0533428376827434	0.0544777916759944	0.0556127456692579	0.0567476996625071	0.0578826536557511	0.0590176076490083	0.0601525616422443	0.0612875156355086	0.0624224696287481	0.0635574236220018	0.0646923776152484	0.0658273316084985	0.0669622856017495	0.0680972395949979	0.0692321935882454	0.0703671475814964	0.0715021015747546	0.0726370555679967	0.0737720095612513	0.0749069635545077	0.0760419175477463	0.0771768715409991	0.0783118255342554	0.0794467795275029	0.0805817335207522	0.0817166875139907	0.0828516415072418	0.0839865955005088	0.085121549493735	0.0862565034869931	0.0873914574802548	0.0885264114735058	0.0896613654667497	0.0907963194599972
PIOut	Production of Phosphate	phosphate[c] => 		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
H2O_Out	Production of H2O	H2O[c] => 			0.291783536561732	0.600364579861957	0.909797915754187	1.22010880395779	1.53129775716391	1.84336385435068	2.15630750414529	2.47012870654649	2.78482746155547	3.10040376917238	3.41685762939573	3.73419151008069	4.05240066462221	4.37148737230182	4.69145163312093	5.01229344707883	5.33401281417551	5.65660975472397	5.98008425245072	6.3044363074991	6.6296659158757	6.9557730775798	7.2827577926115	7.61062006097067	7.93935988350991	8.26897726493663	8.59947219973078	8.93084468789111	9.26309472941882	9.5962223243133	9.9302274725753	10.265110174204	10.6008704291995	10.9375082375618	11.2750235992915	11.613416514388	11.9526869828513	12.2928350046819	12.6338605798794	12.9757637084437	13.3185443903755	13.6622026256733	14.0067384143386	14.3521517563712	14.6984426517701	15.0456111005364	15.393657150551	15.7425806789774	16.0923817606347	16.4430603955223	16.7946165836407	17.1470503249894	17.5003616195683	17.8545504673775	18.2096167892635	18.5655607383332	18.9223822252554	19.1984241280051	19.2274900812245	19.2680293062132	19.2721958716312	19.277479594518	19.2838784064996	19.2913950577012	19.3000263515154	19.3097754802317	19.3206410013896	19.332623033558	19.3457215767369	19.3599458693295	19.3752963823172	19.3917456897141	19.4093115007224	19.4279938153764	19.4477926336761	19.4687091283397	19.4907423893252	19.5138908019298	19.5381566517281	19.5635381001714	19.5900352495789
H2OIN	Uptake of f H2O	 => H2O[c]			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
galIN	Uptake of galactose	 => galactose[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
gluActiveIn	Active uptake of glucose	ATP[c] => ADP[c] + alpha-D-glucose[c] + phosphate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
ATPX	ATP hydrolysis	ATP[c] + H2O[c] => ADP[c] + phosphate[c]		Other	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7
NCE	CO2 dissociation	CO2[c] + H2O[c] => HCO3[c]		Other	0	0.00965051915702026	0.0190916786545875	0.0285336290717238	0.0379074348443348	0.0473369351755808	0.0567671867271517	0.0661981894886649	0.0756299434702695	0.0850624486734897	0.0944957050851686	0.10377158420669	0.113192702494572	0.122614534194308	0.132037079318117	0.141460337859735	0.150884309819207	0.160309159650294	0.169734755603012	0.179161098837987	0.188588157024478	0.198015930157009	0.207444418235421	0.216873621259511	0.226303546131739	0.235734230963525	0.245165631064154	0.254597746422865	0.264030577050945	0.273464122942423	0.282898384103441	0.292333360527746	0.301769052215682	0.311205459167567	0.320642581388297	0.330080418872951	0.339518971620897	0.348958239638044	0.358398222919119	0.36783892146367	0.377280335277398	0.386722464349075	0.396165308690379	0.405608868300258	0.415053143168716	0.424498133306062	0.43394422635666	0.443390427834807	0.452837343476928	0.462284973277261	0.471733317241156	0.481182375363224	0.490632147643553	0.500082634081994	0.509533193853546	0.518985066509199	0.528437528825743	0.562483201519455	0.572370565786125	0.58222287905486	0.592092349826809	0.601967166472719	0.611830238707599	0.621704289899934	0.631562907547682	0.641432468475515	0.651301054112811	0.661169644153954	0.671038238600808	0.680911800287459	0.690769629971394	0.700637976337864	0.71050632841484	0.720374686484402	0.730243050546358	0.740121110382511	0.750001346616259	0.759870417499028	0.769747207970107	0.779616526716133	0.789479219164174
ShuttleX	NAD(H) shuttle	nad+[m] + NADH[c] => nad+[c] + NADH[m]		Transport, mitochondrial	0.0972611788539101	0.165480290014618	0.233979906483901	0.302772043019839	0.371917562160549	0.441307127493254	0.510989247952806	0.580963923538312	0.651231154250702	0.72179094009002	0.792643281055255	0.863936395038421	0.935386473447948	1.00712914202292	1.07916440076494	1.15149224967319	1.22411268874767	1.29702571629647	1.37023133367487	1.44372954087096	1.51752033821833	1.59160372571622	1.66597970336459	1.74064827116351	1.81560942904269	1.89086317660907	1.96640951432346	2.04224844218431	2.11837996019318	2.1948040683493	2.2715207666534	2.34853005510476	2.42583193370337	2.50342640244922	2.5813134613431	2.65949311038422	2.73796534957252	2.8167301789089	2.89578759839249	2.97513760802332	3.05478020780216	3.13471539772749	3.21494317780081	3.29546354802216	3.37627650838995	3.45738205890579	3.53878019557957	3.62047092864597	3.70245425187179	3.78473016525622	3.86729866880003	3.95015976250248	4.03331344636353	4.11675972038325	4.20049859115847	4.28453004592873	4.36885409214072	4.64870107098489	4.89971143755033	4.87857878973865	4.84532192207009	4.81243744022447	4.77992465474377	4.74778448233642	4.71601585746661	4.6846198442308	4.65359596180887	4.62294424972377	4.59266470797553	4.5628198918742	4.53343045075147	4.50427652555723	4.47549471619911	4.44708502268856	4.4190474450255	4.39138237411612	4.36408950661296	4.33716830428187	4.31061952898097	4.28444256786074	4.25863745502752
ATPTransport	ADP,ATP carrier protein 1	ADP[c] + phosphate[c] + h+[i] + ATP[m] => ATP[c] + h+[m] + ADP[m] + phosphate[m]		Transport, mitochondrial	0.602727525357681	0.827093025112227	1.05306241674192	1.28084513185614	1.51038445866683	1.74178227699267	1.97499338614488	2.21001778611325	2.4468554769077	2.68550645852972	2.92597073096644	3.16812005608262	3.41219981395584	3.65809283190829	3.90579910995191	4.1553186480806	4.40665144629437	4.65979767073964	4.91475718831041	5.17153000017924	5.43011607368247	5.69051540881466	5.95272800557578	6.21675386396551	6.48259299095727	6.75024542505483	7.01971112110742	7.29099007910448	7.56408229905699	7.83898778095916	8.11570652481705	8.39423853062442	8.67458379838171	8.95674232808916	9.24071411975158	9.52649917336415	9.81409748892636	10.1035090664438	10.3947339059115	10.6877720073289	10.9826233707016	11.2792879960186	11.5777658832914	11.8780570325189	12.1801614436914	12.4840791168188	12.7898104435357	13.0973544191203	13.4067116555437	13.7178821528001	14.0308659108949	14.3456629298227	14.6622732095837	14.9806967501775	15.3009329041832	15.6229829239107	15.9468460786922	16.1000455008154	15.7196073347822	15.3904395793817	14.9861509016556	14.5841739082796	14.1844915089688	13.7871264270917	13.3920522501462	12.9992953549568	12.608843822953	12.2206986338294	11.8348597875876	11.4513441422303	11.0701350969822	10.6912167571182	10.3146047510338	9.94029907901159	9.56829974105087	9.19861642693363	8.83124161728335	8.4661619703512	8.1033963710769	7.74292962814666	7.38476258698798
OAC1	Mitochondrial oxaloacetate transport protein	h+[i] + oxaloacetate[c] => oxaloacetate[m] + h+[m]		Transport, mitochondrial	-0	0.000486999840596256	0.000764640021739454	0.00104307112245176	0.00125335757863883	0.00151933859346079	0.00178607082860766	0.00205355427369693	0.00232178893887754	0.00259077482567369	0.00286051192092862	0.00297287172602637	0.00323047069748383	0.00348878308079584	0.00374780888818063	0.004007548113375	0.0042680007564225	0.00452933127108596	0.00479140790737975	0.00505423182593118	0.00531777069599818	0.00558202451210502	0.00584699327409344	0.00611267698175874	0.00637908253756334	0.00664624805292505	0.00691412883713038	0.0071827248794171	0.0074520361910726	0.00772206276612658	0.00799280461072144	0.00826426171860184	0.00853643409011373	0.00880932172557541	0.00908292462988103	0.00935724279811068	0.00963227622963281	0.00990802493035559	0.0101844888950074	0.0104616681231345	0.0107395626204376	0.0110181723756913	0.0112974974005713	0.0115775376940264	0.0118582932460596	0.0121397640669824	0.0124223378011563	0.0127050199628788	0.0129884162885758	0.0132725267724854	0.0135573514199556	0.0138428902255998	0.0141291431895049	0.0144161103115221	0.0147031507666498	0.014991504105879	0.0152804471059987	0.0401626004832873	0.0408864454335333	0.041575239385844	0.0422811908413694	0.0429924881708551	0.0436920410893112	0.0444025729652223	0.0450976712965464	0.0458037129079555	0.0465087792288268	0.047213849953546	0.0479189250839761	0.0486289674542035	0.0493232778217143	0.0500281048717605	0.0507329376323116	0.0514377763854504	0.052142621130982	0.0528571616507109	0.0535738785680354	0.0542794301343803	0.0549927012890348	0.055698500718637	0.0563976738502543
PyrTrans	Transport of pyruvate, mitochondrial	pyruvate[c] + h+[i] => h+[m] + pyruvate[m]		Transport, mitochondrial	0.0972611788539101	0.144925330430072	0.19308365764077	0.241533710843105	0.290332458170032	0.33937755929218	0.388714419211764	0.438343037938859	0.488263415463596	0.538475551784501	0.588979446914347	0.639904572915401	0.691003176407442	0.742393569709785	0.794075752810449	0.846049725715573	0.898315488425114	0.950872884948866	1.00372204025639	1.05686295324678	1.11029565458668	1.16402014428144	1.21803642233126	1.27234448873629	1.32694433694914	1.38183593082	1.43701931273938	1.49249448271785	1.54826144074431	1.60432018682463	1.66067072095281	1.71731304313494	1.77424715337072	1.83147305165981	1.88899073799741	1.94680021238835	2.00490147483328	2.06329452532636	2.1219793638728	2.18095599047303	2.24022440512144	2.29978460782906	2.35963659858444	2.41978037738858	2.48021594425135	2.54094329916256	2.60196207442828	2.66327321335265	2.72487614137351	2.78677085849655	2.84895736471649	2.91143566003862	2.97420574446288	3.03726761798938	3.10062188846245	3.16426738012583	3.22820477898099	3.19613254726356	3.0951955666168	3.05331154855109	2.99928615312529	2.94562779764846	2.89235288294757	2.83943960236259	2.78691330285973	2.73474867171079	2.68295714666626	2.63153778755472	2.58049059437432	2.5298017885902	2.4794881279711	2.42955636524747	2.37999677509066	2.33080935723006	2.28199411166578	2.2335417395222	2.18545945682849	2.137760067099	2.09042544725266	2.04347017575324	1.99689344128007
CAT2	Acetyl coA transport (Carnitine O-acetyltransferase, mitochondrial)	acetyl-CoA[c] + coenzyme A[m] => acetyl-CoA[m] + coenzyme A[c]		Transport, mitochondrial	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
CO2TRANS	CO2 transport	CO2[m] => CO2[c]		Transport, mitochondrial	0.29178353656173	0.389293005665458	0.48744756303498	0.586480462057694	0.686286864876072	0.787055107314664	0.88870163102685	0.991226436001357	1.09462952224914	1.1989108897719	1.30407053855532	1.40986437079172	1.51675959216654	1.62453303661966	1.73318470416404	1.84271459479305	1.95312270850671	2.06440923514949	2.1765740226301	2.28961707228833	2.40353834680114	2.51833784616272	2.63401557037298	2.75057151943156	2.86800570130621	2.9863181599931	3.10550884390091	3.22557775301832	3.34652488735718	3.46835024691121	3.59105383168699	3.71463564167775	3.83909567688396	3.96443393730595	4.09065042294882	4.21774513380744	4.34571806988119	4.47456923117616	4.60429861768695	4.73490622941299	4.8663920663603	4.99875612851702	5.13199841589554	5.26611892849465	5.40111766630394	5.5369946293341	5.67375026508083	5.81138342551367	5.94989480989192	6.08928441820953	6.22955225047209	6.37069830667392	6.51272258681518	6.6556250908956	6.79940507914815	6.94406398250805	7.08960096608685	7.04548189945658	6.69813535233019	6.52780748895515	6.3211241235127	6.115563261413	5.91110574399704	5.70777704475859	5.50554755458814	5.30444684259983	5.10446154776258	4.9055927683397	4.70784050433306	4.51118327147448	4.31558854610009	4.12118158114221	3.92789115672685	3.73571727317047	3.54465993047262	3.35472999113366	3.16591902573467	2.97821207782444	2.79163031791688	2.6061567161499	2.4217922202697
ShuttleXRev	NAD(H) shuttle	nad+[c] + NADH[m] => nad+[m] + NADH[c]		Transport, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATPTransportRev	ADP,ATP carrier protein 1	ATP[c] + ADP[m] + phosphate[m] => ADP[c] + phosphate[c] + ATP[m]		Transport, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
