rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	4.27456386354394e-05	2.65107877452228e-05	8.13213864551618e-07	5.95946728415217e-07	6.50018046662731e-07	7.04474066529764e-07	7.59314781283854e-07	8.14540195057112e-07	8.70150309022211e-07	9.26145120622168e-07	9.82524636546078e-07	1.03928884466822e-06	1.09643775705187e-06	1.15397136448564e-06	1.21188967613928e-06	1.27019268129913e-06	1.32888038682777e-06	1.38795279269049e-06	1.44740989332925e-06	1.5072517009565e-06	1.56747820369285e-06	1.62808940248893e-06	1.68908530565753e-06	1.75046590764061e-06	1.81223119936902e-06	1.87438119546995e-06	1.93691589571443e-06	1.9998352854822e-06	2.06313938372338e-06	2.12682817671284e-06	2.19090166994618e-06	2.25535986611569e-06	2.32020275212075e-06	2.3854303383003e-06	2.45104262751317e-06	2.51703961146044e-06	2.58342130632361e-06	2.65018769604608e-06	2.71733877567348e-06	2.78487456070731e-06	2.85279504377844e-06	2.92109653363126e-06	2.98978641949388e-06	3.05886101359398e-06	3.12832030287258e-06	3.19816429485142e-06	3.26839297909443e-06	3.33900636653728e-06	3.41000445133743e-06	3.48138723665903e-06	3.55315472221063e-06	3.62530689718144e-06	3.69784378592697e-06	3.77076535590382e-06	3.84407163722678e-06	3.91776260241783e-06	0.347000152816307	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.874428480911726	0.985204357321271	1.09682968407751	1.2092454366361	1.32250203293362	1.43660001487825	1.55153938246933	1.66732013570684	1.78394227459147	1.90140579912255	2.01971070930005	2.13885700512468	2.25884468659575	2.37967375371326	2.50134420647719	2.62385604488826	2.74720926894576	2.87140387865038	2.99643987400077	3.12231725499826	3.24903602164219	3.37659617393325	3.50499771187074	3.63424063545467	3.76432494468573	3.89525063956253	4.02701772008646	4.15962618625752	4.29307603807432	4.42736727553824	4.56249989864928	4.6984739074061	4.83528930181001	4.97294608186037	5.11144424755785	5.25078379890177	5.39096473589212	5.53198705852891	5.67385076681283	5.81655586074317	5.96010234031997	6.1044830784631	6.24971235015112	6.39578300738188	6.54269505015538	6.69044847847095	6.83904329232994	6.98847949173032	7.13875707667412	7.28987604716	7.44183640318859	7.59463814475928	7.74828127187338	7.90276578452955	8.05809168272777	8.21425896646944	8.2650071780774	8.69005041967827	9.30342525997032	9.82160470639772	10.3365571903212	10.8482827117409	11.3567812706567	11.8620528670685	12.3640975009764	12.8629151723806	13.3585058812808	13.8508696276772	14.3400064115696	14.8259162329582	15.3085990918428	15.7880549882237	16.2642839221006	16.7372858934735	17.2070609023427	17.6736089487078	18.1369300325692	18.5970241539268	19.0538913127803	19.5075315091301	19.9579447429759
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.59374690410774	1.41520681427195	2.11018110638634	2.80086775043117	3.4872667464067	4.16937809431266	4.84720179414906	5.52073784591591	6.18998624961345	6.85494700524144	7.51562011280012	8.17200557228897	8.82410338370853	9.47191354705853	10.1154360623392	10.7546709295504	11.3896181486917	12.020277719764	12.6466496427664	13.2687339176996	13.8865305445634	14.5000395233575	15.1092608540822	15.7141945367374
glyOUT	Production of glycerol	glycerol[c] => 			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.145752328698166	0.195785946961951	0.245957986042521	0.296270256192397	0.346722757411579	0.39731548970018	0.448048453058088	0.498921647485302	0.549935072981935	0.601088729547875	0.65238261718312	0.703816735887785	0.755391085661757	0.807105666505034	0.858960478417617	0.91095552139962	0.963090795450929	1.01536630057166	1.06778203676158	1.12033800402092	1.17303420234957	1.22587063174763	1.27884729221501	1.33196418375168	1.38522130635778	1.43861866003307	1.49215624477778	1.54583406059191	1.59965210747523	1.65361038542798	1.70770889445014	1.76194763454149	1.81632660570227	1.87084580793235	1.92550524123185	1.98030490560065	2.03524480103876	2.09032492754618	2.14554528512302	2.20090587376916	2.25640669348461	2.31204655642145	2.36782784174524	2.42374935812105	2.47981110554889	2.53601308402864	2.59235529356052	2.64883773414421	2.70546040578002	2.76222330846775	2.81912644220751	2.87616980699917	2.93335340284297	2.99067722973868	3.0481412876863	3.10574557668606	3.26144540745111	3.64611124862756	4.05373674254346	4.40333446479864	4.75096514394666	5.09662877998761	5.44032537292138	5.78205492274798	6.1218174294674	6.45961289307976	6.79544131358495	7.12930269098308	7.46119702527391	7.79112431645768	8.11908456453428	8.44507776950381	8.76910393136617	9.09116305012125	9.41125512576937	9.7293801583102	10.045538147744	10.3597290940707	10.6719529972901	10.9822098574025	11.2904996744076
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.874428480911726	0.982124081399669	1.09066913223431	1.2000046088713	1.31018092924721	1.42119863527024	1.53305772693971	1.64575820425563	1.75930006721866	1.87368331582813	1.98890795008403	2.10497396998706	2.22188137553652	2.33963016673243	2.45822034357477	2.57765190606423	2.69792485420013	2.81903918798315	2.94099490741193	3.06379201248782	3.18743050321015	3.31191037957961	3.43723164159549	3.56339428925782	3.69039832256728	3.81824374152249	3.94693054612481	4.07645873637427	4.20682831226947	4.33803927381179	4.47009162100122	4.60298535383643	4.73672047231874	4.87129697644751	5.00671486622338	5.1429741416457	5.28007480271445	5.41801684942964	5.55680028179195	5.69642509980069	5.83689130345588	5.97819176567742	6.12034076144384	6.26333114275299	6.40716290960489	6.55183606199886	6.69735059993625	6.84370652341502	6.99090383243722	7.1389425270015	7.28782260710849	7.43754407275758	7.58810692395007	7.73951116068465	7.89175678296127	8.04484379078133	8.09251172646768	7.92072778803922	7.70956244224545	7.52968732063686	7.35087288459391	7.1731191341165	6.9964260692047	6.82079368985854	6.646221996078	6.47271098786301	6.30026066521363	6.12887102812978	5.95854207661168	5.78927381065909	5.62106623027212	5.45391933545069	5.2878331261949	5.12280760250481	4.95884276438019	4.79593861182124	4.63409514482786	4.47331236340001	4.31359026753788	4.15492885724128	3.99732813251031
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.00113495399324887	0.00226990798650017	0.00340486197975054	0.00453981597299991	0.00567476996624983	0.00680972395949997	0.00794467795274922	0.00907963194599926	0.0102145859392507	0.0113495399324993	0.0124844939257525	0.0136194479190008	0.0147544019122499	0.0158893559054978	0.0170243098987473	0.0181592638920021	0.0192942178852504	0.0204291718784997	0.0215641258717492	0.022699079864998	0.023834033858251	0.0249689878515036	0.02610394184475	0.0272388958380001	0.0283738498312529	0.0295088038244997	0.0306437578177485	0.0317787118109969	0.0329136658042515	0.0340486197975043	0.0351835737907522	0.0363185277839997	0.0374534817772489	0.0385884357705017	0.0397233897637497	0.0408583437569963	0.0419932977502495	0.0431282517435001	0.0442632057367458	0.0453981597299999	0.0465331137232474	0.0476680677165002	0.0488030217097419	0.0499379757030041	0.0510729296962471	0.0522078836894999	0.0533428376827505	0.0544777916760002	0.0556127456692503	0.0567476996625005	0.0578826536557533	0.059017607649007	0.0601525616422522	0.0612875156354997	0.0624224696287516	0.0635574236219973	0.0646923776152546	0.0658273316085021	0.0669622856017416	0.0680972395949979	0.0692321935882489	0.0703671475815	0.0715021015747492	0.0726370555679843	0.0737720095612548	0.0749069635545023	0.0760419175477498	0.0771768715409991	0.0783118255342625	0.0794467795274976	0.0805817335207557	0.0817166875140121	0.0828516415072507	0.0839865955005195	0.085121549493735	0.0862565034869895	0.087391457480237	0.0885264114734987	0.0896613654667462	0.0907963194600008
