rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	0.000577722348604906	0.0085997791467318	-0	0.0574026499247497	0.268326442757803	0.468537458981253	0.6	0.6	0.6	0.6	0.6	0.591173806173421	0.398998068907725	0.198331130903841	1.1869781566809e-06	1.25955582462589e-06	1.33178507004394e-06	1.4036658915681e-06	1.47519828630482e-06	1.5463822570852e-06	1.61721780546353e-06	1.68770492300907e-06	1.75784362480697e-06	1.82763389974805e-06	1.89707574420328e-06	1.96616917013531e-06	2.03491417198609e-06	2.10331074579351e-06	2.17135889718501e-06	2.23905862575813e-06	2.3064099236858e-06	2.373412806983e-06	2.44006725722001e-06	2.50637328740033e-06	2.57233088972464e-06	2.63794007188123e-06	2.70320083139985e-06	2.76811315744196e-06	2.83267706392698e-06	2.89689255292269e-06	2.96075960640185e-06	3.02427823947737e-06	3.08744844729203e-06	3.15027023511938e-06	3.21274360078061e-06	3.27486852737258e-06	3.33664504464926e-06	3.39807313157192e-06	3.45915279029163e-06	3.51988402930159e-06	3.58026684298129e-06	3.64030123117809e-06	3.69998719693121e-06	3.75932473700713e-06	3.81831384954623e-06	3.87695454170944e-06	3.9352468094167e-06	0.358771991203336	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	1.51766349883215e-05	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	1.72762111890982	1.63404955338292	1.59389777065598	1.60486722910897	1.55284026632814	1.508696877874	1.50610054047962	1.58348839545058	1.66028951536125	1.73650390021164	1.81213155000158	1.8925818092193	2.08481611035308	2.29403281296255	2.50900765653007	2.661694225307	2.81362290324269	2.96479369033713	3.11520658659034	3.2648615920023	3.41375870657302	3.5618979303025	3.70927926319074	3.85590270523773	4.0017682564428	4.14687591680732	4.2912256863299	4.43481756501194	4.57765155285204	4.71972764985158	4.8610458560092	5.00160617132558	5.14140859580072	5.28045312943462	5.41873977222727	5.55626852417868	5.69303938528817	5.8290523555571	5.96430743498479	6.09880462357055	6.23254392131575	6.36552532821904	6.49774884428107	6.62921446950256	6.75992220388211	6.88987204742043	7.01906400011749	7.14749806197332	7.27517423298792	7.40209251316127	7.52825290249269	7.65365540098355	7.77830000863316	7.90218672544087	8.02531555140801	8.14768648653323	8.26929953081719	8.28026671533211	8.55423713940816	9.10418112275739	9.65074510794882	10.1939290949821	10.7337330838576	11.2701570745752	11.8032010671347	12.3328650465625	12.8591490428591	13.3820526383955	13.9015682659129	14.4177023772883	14.9304565312458	15.4398307277859	15.945824966908	16.4484392486126	16.9476735728993	17.4435279397683	17.9360023492195	18.4250920972137	18.9108007118754	19.3931251440718	19.8720559043401
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	1.72695280855183	1.59357825467222	1.52134912140125	1.44607366511155	1.1651282417535	0.890930333058321	0.664707374037616	0.529954859853334	0.395495713199195	0.261329934075199	0.127457522481081	0	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.393108880837841	1.13143469344291	1.86526399741292	2.59459679274734	3.31943307944671	4.03977285751076	4.75561612693948	5.46696286205584	6.17381311430477	6.87616616753747	7.57400904544679	8.26735281168742	8.95620013915379	9.64055102784642	10.3204054777645	10.9957634889088	11.6666250612789	12.3329901948747	12.9948588896965	13.6522230792749	14.305088813625	14.9534508641051	15.5972929582198
glyOUT	Production of glycerol	glycerol[c] => 			0.00124942803029569	0.0522195087775277	0.0554504974060785	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.864500931702626	0.864087075038056	0.8636440185711	0.863365794634397	0.862930474475086	0.862487329387974	0.862044184300749	0.861601039213638	0.861157894126527	0.860714749039416	0.860271603952191	0.859828458865079	0.859385313777968	0.858942168690743	0.860237711789258	0.917261881257126	0.974159735468645	1.03093127442382	1.08757649812264	1.14409540656511	1.20048799975124	1.25675427768101	1.31289424035444	1.36890788777152	1.42479521993214	1.48055623683653	1.53619093848445	1.59169932487613	1.64708139601136	1.70233715189035	1.75746659251288	1.81246971787905	1.86734652798889	1.92209702284237	1.9767212024395	2.03121906678029	2.08559061586461	2.1398358496927	2.19395476826444	2.24794737157972	2.30181365963876	2.35555363244134	2.40916728998758	2.46265463227757	2.51601565931111	2.5692503710883	2.62235876760914	2.67534084887363	2.72819661488177	2.78092606563356	2.8335292011289	2.88600602136799	2.93835652635074	2.99058071607703	3.04267859054708	3.09465014976067	3.14649539371791	3.29948899360173	3.58817274463839	3.95751506321078	4.32479521254518	4.69001319264136	5.05316900349955	5.41426264511965	5.77329411750164	6.13026340959088	6.48517054353579	6.83801521101524	7.18879182538373	7.537505149839	7.8841563351332	8.22874538126658	8.57127228823878	8.91173705605014	9.25013968470045	9.5864801741897	9.92075852451801	10.2529712628556	10.5831209938951	10.911205466567	11.2372176751291
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	3.4245763119749e-05	0.011281268400336	0.0386628487084864	0.149552736232613	0.375390920888233	0.602365165207669	0.822911510912396	1.03197160414603	1.24015159478924	1.44745148284202	1.65387126830448	1.85869877408167	2.04785279929386	2.25398922598173	2.46588379362765	2.61549008648297	2.76433848849706	2.9124289996699	3.0597616200015	3.20633634949186	3.35215318814098	3.49721213594886	3.64151319291549	3.78505635904088	3.92784163432436	4.06986901876727	4.21113851236825	4.35165011512868	4.49140382704718	4.63039964812512	4.76863757836114	4.90611761775591	5.04283976630946	5.17880402402175	5.3140103908928	5.44845886692261	5.5821494521105	5.71508214645783	5.84725694996392	5.97867386262807	6.10933288445167	6.23923401543336	6.36837725557379	6.49676260487367	6.62439006333162	6.75125963094834	6.8773713077238	7.00272509365803	7.12732098875102	7.25115899300277	7.37423910641259	7.49656132898185	7.61812566070986	7.73893210159596	7.8589806516415	7.97827131084512	8.09680407920749	8.10469098780079	7.9824722551174	7.79101014993997	7.60066455523978	7.41143547101706	7.22332289727159	7.03632683400347	6.85044728121272	6.66568424960255	6.48203771772864	6.29950798411069	6.11810045779715	5.93781052701031	5.75863707757991	5.58058010950575	5.40363962278816	5.22781561742678	5.05310809342187	4.8795170507734	4.70704248948128	4.53568777197545	4.36545037636546	4.19633248216015	4.02834087239221
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	3.44530102649489e-06	0.00113495399324992	0.00226990798650006	0.00340486197975043	0.00453981597299924	0.00567476996624805	0.00680972395950064	0.00794467795274967	0.00907963194599937	0.0102145859392504	0.0113495399325001	0.0124844939257516	0.0136194479190006	0.014754401912249	0.0158893559055011	0.0170243098987493	0.0181592638920003	0.0192942178852498	0.0204291718784981	0.0215641258717514	0.0226990798649955	0.0238340338582526	0.0249689878515005	0.0261039418447504	0.0272388958379999	0.0283738498312518	0.0295088038245002	0.0306437578177521	0.0317787118109978	0.0329136658042484	0.0340486197974972	0.0351835737907531	0.0363185277840001	0.0374534817772489	0.0385884357705022	0.0397233897637492	0.0408583437569976	0.0419932977502495	0.0431282517435045	0.0442632057367476	0.0453981597299937	0.0465331137232532	0.0476680677165042	0.0488030217097477	0.049937975703001	0.0510729296962502	0.0522078836895008	0.0533428376827465	0.0544777916760029	0.0556127456692561	0.0567476996624996	0.0578826536557533	0.0590176076489985	0.0601525616422478	0.0612875156354988	0.0624224696287552	0.0635574236219956	0.0646923776152519	0.0658273316084967	0.0669622856017531	0.0680972395950015	0.0692321935882472	0.0703671475815035	0.0715021015747492	0.0726370555679985	0.0737720095612495	0.0749069635545077	0.0760419175477498	0.0771768715409973	0.0783118255342519	0.0794467795274993	0.080581733520745	0.0817166875139961	0.0828516415072436	0.0839865955005088	0.0851215494937421	0.0862565034869931	0.0873914574802548	0.0885264114735094	0.0896613654667497	0.0907963194600008
