rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	0	3.54600135705173e-07	5.36795392759234e-07	7.19510673393917e-07	9.02745976163327e-07	1.08650130173707e-06	1.27077665161221e-06	1.45557202278768e-06	1.64088741710228e-06	1.82672283555174e-06	2.01307827458336e-06	2.19995373886353e-06	2.38734922605038e-06	2.57526473392694e-06	2.76370026605632e-06	2.95265582088422e-06	3.14213139827879e-06	3.33212699826085e-06	3.52264262271085e-06	3.71367826896424e-06	3.90523393702102e-06	4.0973096306629e-06	4.28990534476897e-06	4.48302108177479e-06	4.67665684393548e-06	4.87081262678241e-06	5.06548843452748e-06	5.26068426387472e-06	5.45640011900828e-06	5.65263599375254e-06	5.84939189360312e-06	6.04666781259255e-06	6.24446375516174e-06	6.44277971777185e-06	6.64161571682642e-06	6.84097172748421e-06	7.0408477568229e-06	7.24124382220359e-06	7.44215989735564e-06	7.64359600455289e-06	7.84555213398375e-06	8.04802828077711e-06	8.25102444940162e-06	8.45454065045992e-06	8.6585768644537e-06	8.86313311089515e-06	9.06820937468522e-06	9.2738056572117e-06	9.47992196728698e-06	9.68655830319021e-06	9.89371466307565e-06	1.01013910359105e-05	1.03095874393888e-05	1.05183038611734e-05	1.07275403047336e-05	1.09372967767862e-05	1.11475732781363e-05	0.267685400724386	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.291788245102126	0.408883124096461	0.526855527865801	0.64570540234859	0.765432747544827	0.886037563454511	1.00751985007764	1.12987960741422	1.25311683546425	1.37723153422773	1.50222370370465	1.62809334389503	1.75484045479885	1.88246503641612	2.01096708874683	2.140346611791	2.27060360554861	2.40173807001967	2.53375000520418	2.66663941110214	2.80040628771354	2.93505063503839	3.0705724530767	3.20697174182844	3.34424850129364	3.48240273147229	3.62143443236438	3.76134360396992	3.90213024628891	4.04379435932134	4.18633594306722	4.32975499752656	4.47405152269934	4.61922551858557	4.76527698518524	4.91220592249837	5.06001233052495	5.20869620926497	5.35825755871844	5.50869637888535	5.66001266976571	5.81220643135953	5.96527766366679	6.1192263666875	6.27405254042166	6.42975618486926	6.58633730003031	6.74379588590482	6.90213194249277	7.06134546979416	7.22143646780901	7.3824049365373	7.54425087597904	7.70697428613423	7.87057516700287	8.03505351858496	8.20040934088049	8.28714910855427	8.6662332738391	9.10264884161085	9.64917452133726	10.1923204177571	10.7319883694268	11.2683658638286	11.8013637215486	12.3309819246219	12.8572203267575	13.3800789985107	13.8995579398813	14.4156570404589	14.9283765153221	15.437716259839	15.9436762740095	16.4462565578336	16.9454571113113	17.4412779344427	17.9337190272277	18.4227804347026	18.9084620217586	19.3907639235045	19.86968704071
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.54148894316515	1.1287706043866	1.86253034928624	2.59179397769055	3.31643454326933	4.03669510646384	4.75245957164896	5.46372794780681	6.17050030808313	6.8727766172002	7.57055687515799	8.26384113716195	8.95262929567262	9.63692140300599	10.3167174591621	10.9920174641409	11.6628214179424	12.3291293205667	12.9909411720137	13.6482570515514	14.3010767213759	14.9494004192911	15.5932275931259
glyOUT	Production of glycerol	glycerol[c] => 			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.0486313741836877	0.0997236893619454	0.150962201201078	0.202346958332459	0.25387796075609	0.305555208471969	0.357378701480098	0.409348439780475	0.461464423373101	0.513726652257977	0.566135126435101	0.618689845904474	0.671390810666096	0.724238020719967	0.777231476066088	0.830371176704456	0.883657122635075	0.937089313857941	0.990667750373057	1.04439243218042	1.09826335928004	1.1522805316719	1.20644394935601	1.26075361233237	1.31520952060098	1.36981167416184	1.42456007301495	1.4794547171603	1.53449560659791	1.58968274132776	1.64501612134987	1.70049574666422	1.75612161727082	1.81189373316967	1.86781209436077	1.92387670084412	1.98008755261972	2.03644464968757	2.09294799204766	2.1495975797	2.2063934126446	2.26333549088144	2.32042381441053	2.37765838323187	2.43503919734546	2.4925662567513	2.55023956144938	2.60805911143972	2.6660249067223	2.72413694729714	2.78239523316422	2.84079976432355	2.89935054077513	2.95804756251896	3.01689082955504	3.07588034188337	3.13501609950395	3.27027386231244	3.65629878781932	3.95637165333425	4.32362223206769	4.68881080808492	5.05187870570196	5.41293819297959	5.77193570814044	6.12887125118444	6.48374482211164	6.83655642092201	7.18730604761554	7.53599370219228	7.8826193846522	8.22718309499528	8.56968483322156	8.91012459933099	9.24850239332362	9.58481821519943	9.91907206495844	10.2512639765293	10.581393848126	10.9094617815345	11.2354677428262
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.291788245102126	0.405802848174859	0.520694976022597	0.636464574583784	0.753111643858419	0.870636183846501	0.989038194548031	1.10831767596301	1.22847462809144	1.34950905093331	1.47142094448863	1.59421030875741	1.71787714373962	1.84242144943529	1.9678432258444	2.09414247296697	2.22131919080298	2.34937337935244	2.47830503861534	2.6081141685917	2.7388007692815	2.87036484068475	3.00280638280145	3.1361253956316	3.27032187917519	3.40539583343224	3.54134725840273	3.67817615408666	3.81588252048405	3.95446635759488	4.09392766541916	4.2342664439569	4.37548269320808	4.51757641317271	4.66054760385078	4.8043962652423	4.94912239734727	5.09472600016569	5.24120707369756	5.38856561794287	5.53680163290164	5.68591511857385	5.83590607495951	5.98677450205861	6.13852039987117	6.29114376839717	6.44464460763662	6.59902291758952	6.75427869825587	6.91041194963566	7.06742267172891	7.2253108645356	7.38407652805574	7.54371966228933	7.70424026723636	7.86563834289685	8.02791388927077	8.11157338102295	7.94608832722103	7.79214195784973	7.6018276167549	7.41262960884884	7.22457671901816	7.03761337430386	6.85176649091707	6.66703604191096	6.48342180784867	6.30092389456314	6.11954230205442	5.93927686470639	5.76012790513738	5.58209526639926	5.40517894849207	5.22937895141578	5.05469527517038	4.88112791975589	4.70867688517227	4.53734213718781	4.36712377849778	4.19802170640687	4.03003737385597
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.00113495399325017	0.00226990798649987	0.00340486197975004	0.00453981597300046	0.00567476996624983	0.00680972395949986	0.00794467795274967	0.00907963194600048	0.0102145859392493	0.0113495399325007	0.012484493925752	0.013619447919	0.0147544019122504	0.0158893559054984	0.0170243098987504	0.0181592638919998	0.0192942178852484	0.0204291718784995	0.0215641258717496	0.0226990798650017	0.0238340338582481	0.024968987851502	0.02610394184475	0.0272388958379997	0.0283738498312529	0.0295088038245011	0.030643757817749	0.0317787118109965	0.0329136658042466	0.034048619797495	0.0351835737907482	0.0363185277840001	0.0374534817772543	0.0385884357704973	0.039723389763747	0.0408583437569989	0.0419932977502517	0.0431282517434992	0.0442632057367502	0.0453981597299999	0.0465331137232483	0.0476680677164971	0.0488030217097495	0.0499379757030085	0.0510729296962489	0.0522078836894972	0.0533428376827438	0.0544777916760038	0.0556127456692495	0.0567476996625	0.0578826536557524	0.0590176076489981	0.0601525616422496	0.0612875156354997	0.0624224696287552	0.0635574236220018	0.0646923776152493	0.0658273316085065	0.0669622856017567	0.0680972395950006	0.0692321935882525	0.0703671475814982	0.0715021015747599	0.0726370555679967	0.0737720095612531	0.0749069635545059	0.0760419175477498	0.0771768715409991	0.0783118255342501	0.0794467795275065	0.0805817335207468	0.0817166875140085	0.0828516415072578	0.0839865955004981	0.0851215494937456	0.0862565034869966	0.0873914574802619	0.0885264114734881	0.0896613654667355	0.0907963194599972
