rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	1.44213641222191e-05	1.9038612618285e-07	2.47018869329804e-07	3.04055051586136e-07	3.61494671471257e-07	4.19337730653974e-07	4.77584230395428e-07	5.36234166834126e-07	5.95287543141143e-07	6.5474435742563e-07	7.14604610381475e-07	7.74868304870974e-07	8.35535436637114e-07	8.96606004795186e-07	9.58080013518936e-07	1.01995746142058e-06	1.08223834670296e-06	1.1449226719959e-06	1.20801043840268e-06	1.27150163948403e-06	1.33539628068002e-06	1.39969436427356e-06	1.46439588525477e-06	1.52950083873171e-06	1.59500923828382e-06	1.66092107455745e-06	1.72723635132044e-06	1.79395505994773e-06	1.8610772087313e-06	1.9286028072607e-06	1.99653183105553e-06	2.06486430812114e-06	2.1336002133665e-06	2.20273955979511e-06	2.2722823369431e-06	2.34222856315691e-06	2.41257822530816e-06	2.48333132599199e-06	2.55448787091217e-06	2.62604785425391e-06	2.6980112686481e-06	2.77037812654313e-06	2.84314842308175e-06	2.9163221528794e-06	2.98989932952243e-06	3.06387993388724e-06	3.1382639941735e-06	3.21305148268114e-06	3.28824240955483e-06	3.36383677129737e-06	3.43983458626906e-06	3.51623582367511e-06	3.59304051320009e-06	3.6702486382878e-06	3.74786018775275e-06	3.82587519806576e-06	0.27074164677236	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.291785239398891	0.408942688336401	0.526945778876879	0.645826427232705	0.765584633405245	0.886220397393816	1.0077337191991	1.13012459881973	1.25339303625708	1.37753903151114	1.50256258458054	1.62846369546666	1.7552423641695	1.88289859068768	2.01143237502257	2.1408437171735	2.27113261714046	2.40229907492413	2.53434309052383	2.66726466393957	2.80106379517201	2.93574048422049	3.071294731085	3.20772653576554	3.34503589826279	3.48322281857607	3.62228729670607	3.76222933265141	3.90304892641347	4.04474607799155	4.18732078738636	4.33077305459719	4.47510287962406	4.62031026246695	4.76639520312656	4.9133577016022	5.06119775789388	5.20991537200226	5.35951054392667	5.50998327366712	5.66133356122427	5.81356140659679	5.96666680978601	6.12064977079193	6.27551028961322	6.43124836625121	6.58786400070592	6.74535719297598	6.90372794306275	7.06297625096557	7.22310211668507	7.38410554022061	7.54598652157219	7.70874506073979	7.87238115772413	8.03689481252379	8.1157707938195	8.45195225416744	9.01848399906158	9.55346407415549	10.0851421967777	10.6135183669282	11.138592584607	11.6603648498139	12.1788351625495	12.694003522813	13.205869930605	13.7144343859252	14.2188939996203	14.7139262376491	15.2055301480735	15.6941713841142	16.1793842925505	16.6613240911226	17.1399907798307	17.6153843586746	18.0875048276544	18.5563521867701	19.0217115627599	19.4840054622247	19.9417282381311
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.467940857948183	1.19650218865535	1.90929407272152	2.61772328060499	3.32178981230571	4.02149366782375	4.71683484715876	5.40781335031162	6.09442917728121	6.77668232806836	7.45457280267279	8.12672380975847	8.78400828773514	9.43671338192114	10.0856375927288	10.729982419746	11.3700140297765	12.0057324228209	12.6371375988787	13.26422955795	13.8870083000349	14.5051053612629	15.1192452543824	15.7268461014572
glyOUT	Production of glycerol	glycerol[c] => 			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.0486356803545225	0.0997335619972656	0.150977146444083	0.202366990661271	0.253903094649058	0.30558545840733	0.3574140819362	0.409388965235441	0.46151010830528	0.513777511145718	0.566191173756527	0.618751096137935	0.671457278289941	0.724309720212318	0.777308421905294	0.830453383368754	0.883744604602699	0.937182085607243	0.990765826382271	1.04449582692778	1.0983720872439	1.15239460733049	1.20656338718757	1.26087842681514	1.3153397262133	1.36994728538195	1.4247011043212	1.47960118303082	1.53464752151104	1.58984011976174	1.64517897778304	1.70066409557482	1.75629547313709	1.81207311046985	1.8679970075732	1.92406716444704	1.98028358109136	2.03664625750628	2.09315519369169	2.14981038964758	2.20661184537407	2.26355956087093	2.32065353613839	2.37789377117644	2.43528026598487	2.4928130205639	2.55049203491352	2.60831730903352	2.66628884292411	2.72440663658519	2.78267069001687	2.84108100321903	2.89963757619168	2.95834040893481	3.01718950144854	3.07618485373265	3.21115317472681	3.56449287232256	3.9333449905198	4.29168201487	4.64801448841401	5.00234241115183	5.35466578308346	5.70498460420878	6.05329887452814	6.39960859404108	6.74391376274795	7.08621438064863	7.42591770243887	7.75909428524838	8.09017301886026	8.41949767894875	8.7467244898397	9.07196804342438	9.39522833970302	9.7165053786754	10.0357991603416	10.3531096847017	10.6682783182552	10.9816169830183	11.2920141118401
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.291785239398891	0.405862412414799	0.520785227033675	0.636585599467898	0.753263529718837	0.870819017785806	0.989252063669485	1.10856266736852	1.22875082888426	1.34981654821672	1.47175982536452	1.59458066032904	1.71827905311027	1.84285500370685	1.96830851212015	2.09463957834947	2.22184820239483	2.3499343842569	2.478898123935	2.60873942142913	2.73945827673997	2.87105468986685	3.00352866080975	3.13688018956869	3.27110927614434	3.40621592053602	3.54220012274441	3.67906188276816	3.81680120060862	3.9554180762651	4.0949125097383	4.23528450102753	4.37653405013279	4.51866115705408	4.6616658217921	4.80554804434613	4.95030782471621	5.09594516290299	5.24246005890579	5.38985251272464	5.53812252436019	5.6872700938111	5.83729522107872	5.98819790616305	6.13997814906273	6.29263594977913	6.44617130831223	6.60058422466069	6.75587469882585	6.91204273080707	7.06908832060497	7.22701146821891	7.38581217364888	7.54549043689489	7.70604625795763	7.86747963683568	7.94327534220978	7.80843566868794	7.64332580695332	7.46243372205945	7.28260236087659	7.10383172340477	6.92612180964394	6.74947261959424	6.57388415325533	6.39935641062765	6.22588939171088	6.05348309650511	5.88271142719295	5.71737891132347	5.55319745164018	5.38983420095162	5.22762200644916	5.06644991906912	4.90631793881126	4.74722606567582	4.58917429966267	4.43216264077183	4.27634467961212	4.12141841003573	3.96846006294571
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.0011349539932502	0.00226990798650009	0.00340486197974987	0.00453981597300035	0.00567476996624966	0.00680972395949953	0.00794467795274911	0.00907963194600037	0.0102145859392503	0.0113495399325002	0.012484493925751	0.0136194479189998	0.0147544019122499	0.0158893559054984	0.0170243098987488	0.018159263892001	0.0192942178852493	0.0204291718784979	0.0215641258717492	0.0226990798650002	0.0238340338582506	0.0249689878515003	0.0261039418447497	0.027238895838001	0.0283738498312518	0.0295088038244995	0.0306437578177494	0.0317787118110004	0.0329136658042466	0.034048619797503	0.0351835737907487	0.0363185277840028	0.0374534817772516	0.0385884357705017	0.0397233897637448	0.0408583437569994	0.0419932977502513	0.0431282517434988	0.0442632057367471	0.0453981597299995	0.0465331137232465	0.0476680677164993	0.0488030217097437	0.0499379757029974	0.0510729296962533	0.0522078836895035	0.0533428376827469	0.0544777916759989	0.0556127456692503	0.0567476996625045	0.0578826536557551	0.0590176076490092	0.060152561642246	0.0612875156355042	0.0624224696287499	0.0635574236219938	0.0646923776152519	0.0658273316084994	0.0669622856017469	0.0680972395949908	0.0692321935882454	0.0703671475814964	0.071502101574751	0.0726370555679985	0.0737720095612495	0.0749069635545041	0.076041917547748	0.0771768715409991	0.0783118255342501	0.0794467795274905	0.0805817335207522	0.0817166875140032	0.0828516415072507	0.0839865955005017	0.0851215494937421	0.0862565034869966	0.0873914574802477	0.0885264114735094	0.0896613654667568	0.0907963194600008
