rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	1.89889592488168e-05	3.34065960580871e-05	4.25893420864989e-05	5.17664095831729e-05	3.61494671818202e-07	4.19337730320907e-07	4.7758422975705e-07	5.36234166195748e-07	5.95287543168899e-07	6.54744357453385e-07	7.14604611713743e-07	7.7486830326115e-07	8.35535433361956e-07	8.96606004184564e-07	9.58080013574447e-07	1.01995745947769e-06	1.08223834675847e-06	1.14492267538208e-06	1.20801043579366e-06	1.2715016388179e-06	1.33539628201229e-06	1.39969436094289e-06	1.46439588270125e-06	1.52950084150727e-06	1.59500923639644e-06	1.66092107000554e-06	1.72723634876693e-06	1.79395506205715e-06	1.86107720884232e-06	1.92860280470719e-06	1.99653183516335e-06	2.06486430556763e-06	2.13360020548392e-06	2.20273955857386e-06	2.27228234105092e-06	2.34222856326793e-06	2.41257822808372e-06	2.48333133265333e-06	2.55448786691537e-06	2.62604785158937e-06	2.6980112606545e-06	2.77037812521086e-06	2.84314842441402e-06	2.91632215820847e-06	2.98989932974447e-06	3.06387994343515e-06	3.13826399173101e-06	3.21305148023865e-06	3.288242400451e-06	3.36383677418395e-06	3.43983457716523e-06	3.51623582789395e-06	3.59304050542852e-06	3.67024864117438e-06	3.7478601959684e-06	3.82587520361688e-06	3.90429364405254e-06	0.268838828021865	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.627126338667167	0.640308476846483	0.653490615025797	0.666672753205113	0.765584633405244	0.886220397393814	1.0077337191991	1.13012459881973	1.25339303625708	1.37753903151114	1.50256258458054	1.62846369546667	1.7552423641695	1.88289859068768	2.01143237502257	2.14084371717351	2.27113261714046	2.40229907492413	2.53434309052384	2.66726466393957	2.80106379517201	2.93574048422049	3.071294731085	3.20772653576554	3.34503589826279	3.48322281857607	3.62228729670606	3.76222933265141	3.90304892641347	4.04474607799156	4.18732078738636	4.33077305459719	4.47510287962406	4.62031026246695	4.76639520312656	4.9133577016022	5.06119775789387	5.20991537200226	5.35951054392668	5.50998327366711	5.66133356122428	5.81356140659678	5.966666809786	6.12064977079192	6.27551028961321	6.43124836625121	6.58786400070592	6.74535719297598	6.90372794306275	7.06297625096555	7.22310211668507	7.38410554022061	7.54598652157219	7.7087450607398	7.87238115772412	8.03689481252379	8.20228602514084	8.28678479469079	8.6666431020444	9.10309088129314	9.64965544263482	10.1928400058185	10.7326445708443	11.2690691377121	11.8021137064219	12.3317782769739	12.8580628493679	13.380967423604	13.900491999682	14.4166365776021	14.9294011573645	15.4387857389687	15.9447903224151	16.4474149077034	16.9466594948339	17.4425240838064	17.9350086746212	18.4241132672778	18.9098378617764	19.3921824581172	19.8711470562999
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.542226377652612	1.12956515143241	1.86339544338272	2.59272922669772	3.3175665013774	4.03790726742176	4.75375152483079	5.46509927360477	6.17195051374343	6.87430524524676	7.57216346811451	8.2655251823472	8.95439038794484	9.6387590849069	10.3186312732339	10.9940069529253	11.6648861239817	12.3312687864027	12.9931549401887	13.650544585339	14.3034377218541	14.9518343497341	15.5957344689785
glyOUT	Production of glycerol	glycerol[c] => 			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.104527386097611	0.138305598818923	0.172082066576642	0.205858532441517	0.253903094649058	0.30558545840733	0.3574140819362	0.409388965235441	0.46151010830528	0.513777511145718	0.566191173756527	0.618751096137935	0.671457278289941	0.724309720212318	0.777308421905294	0.830453383368754	0.883744604602699	0.937182085607243	0.990765826382271	1.04449582692778	1.0983720872439	1.15239460733049	1.20656338718757	1.26087842681514	1.3153397262133	1.36994728538195	1.4247011043212	1.47960118303082	1.53464752151104	1.58984011976174	1.64517897778304	1.70066409557482	1.75629547313709	1.81207311046985	1.8679970075732	1.92406716444704	1.98028358109136	2.03664625750628	2.09315519369169	2.14981038964758	2.20661184537407	2.26355956087093	2.32065353613839	2.37789377117644	2.43528026598487	2.4928130205639	2.55049203491352	2.60831730903352	2.66628884292411	2.72440663658519	2.78267069001687	2.84108100321903	2.89963757619168	2.95834040893481	3.01718950144854	3.07618485373265	3.13532646578746	3.27059761910102	3.65661290401602	3.9567101756299	4.32399075031611	4.68920915576422	5.05236539197423	5.41345945894613	5.77249135667994	6.12946108517575	6.48436864443347	6.83721403445309	7.18799725523449	7.5367183067779	7.88337718908333	8.22797390215054	8.57050844597976	8.91098082057077	9.2493910259238	9.58573906203872	9.92002492891565	10.2522486265544	10.582410154955	10.9105095141176	11.236546704042
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.627126338667167	0.63722820092488	0.647330063182594	0.657431925440307	0.753263529718836	0.870819017785805	0.989252063669486	1.10856266736852	1.22875082888426	1.34981654821672	1.47175982536452	1.59458066032904	1.71827905311027	1.84285500370685	1.96830851212014	2.09463957834948	2.22184820239483	2.34993438425689	2.478898123935	2.60873942142913	2.73945827673997	2.87105468986685	3.00352866080975	3.13688018956869	3.27110927614434	3.40621592053602	3.54220012274441	3.67906188276816	3.81680120060862	3.9554180762651	4.0949125097383	4.23528450102753	4.3765340501328	4.51866115705409	4.66166582179209	4.80554804434613	4.9503078247162	5.09594516290298	5.2424600589058	5.38985251272464	5.5381225243602	5.6872700938111	5.83729522107871	5.98819790616304	6.13997814906273	6.29263594977912	6.44617130831223	6.60058422466069	6.75587469882586	6.91204273080706	7.06908832060497	7.22701146821891	7.38581217364889	7.54549043689489	7.70604625795761	7.86747963683567	8.02979057353113	8.11120906715947	7.94576072093888	7.79178945048621	7.60144344395597	7.41221394790309	7.22410096232755	7.03710448722938	6.85122452260857	6.66646106846499	6.48281412479878	6.30028369160992	6.11886976889854	5.9385723566644	5.75939145490751	5.58132706362808	5.40437918282591	5.22854781250118	5.05383295265371	4.88023460328361	4.70775276439074	4.53638743597536	4.36613861803731	4.19700631057653	4.0289905135932
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.00113495399325009	0.00226990798650023	0.00340486197974976	0.00453981597300013	0.00567476996624988	0.00680972395949969	0.00794467795274989	0.00907963194599981	0.0102145859392494	0.0113495399324993	0.01248449392575	0.0136194479190005	0.0147544019122504	0.0158893559054993	0.0170243098987513	0.0181592638920003	0.0192942178852498	0.0204291718785015	0.0215641258717505	0.0226990798650033	0.0238340338582519	0.0249689878514996	0.0261039418447511	0.0272388958380003	0.0283738498312522	0.0295088038245004	0.0306437578177488	0.0317787118109996	0.0329136658042501	0.0340486197975038	0.0351835737907518	0.0363185277840015	0.0374534817772498	0.0385884357705	0.0397233897637461	0.0408583437570003	0.0419932977502504	0.0431282517434997	0.0442632057367502	0.0453981597299999	0.046533113723247	0.047668067716502	0.0488030217097468	0.0499379757030041	0.0510729296962489	0.0522078836894995	0.0533428376827438	0.0544777916760033	0.0556127456692526	0.0567476996625103	0.0578826536557573	0.0590176076490017	0.0601525616422482	0.0612875156355042	0.062422469628749	0.0635574236219991	0.0646923776152466	0.0658273316085012	0.0669622856017451	0.0680972395950024	0.0692321935882489	0.0703671475814955	0.0715021015747528	0.0726370555679985	0.0737720095612477	0.0749069635545005	0.0760419175477427	0.0771768715410008	0.0783118255342465	0.079446779527494	0.0805817335207486	0.0817166875140032	0.0828516415072471	0.0839865955004875	0.0851215494937385	0.0862565034869895	0.0873914574802548	0.0885264114735023	0.0896613654667568	0.0907963194599937
