rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	-0	3.79616907144296e-07	4.32200285031478e-07	4.85169948166372e-07	5.38525894818592e-07	5.92268126490408e-07	6.46396644276431e-07	7.00911446646635e-07	7.55812531109956e-07	8.11099901604218e-07	8.66773556824907e-07	9.22833495637515e-07	9.79279722777837e-07	1.03611222970063e-06	1.09333102257803e-06	1.15093610135453e-06	1.20892746323376e-06	1.26730511217782e-06	1.32606904196253e-06	1.38521925680674e-06	1.44475576015213e-06	1.504678546288e-06	1.56498761953033e-06	1.62568296965815e-06	1.68676461424766e-06	1.7482325372839e-06	1.81008674519922e-06	1.87232723869446e-06	1.93495401740185e-06	1.99796707758826e-06	2.06136642208476e-06	2.12515206024499e-06	2.18932397763605e-06	2.25388217926781e-06	2.31882665867322e-06	2.38415743020193e-06	2.44987449138367e-06	2.51597782349733e-06	2.58246745089841e-06	2.64934335977851e-06	2.69801127131264e-06	2.77037812387859e-06	2.84314842041722e-06	2.9163221528794e-06	2.98989932952243e-06	3.06387994188084e-06	3.13826399683803e-06	3.2130514800166e-06	3.2882424148839e-06	3.36383677662644e-06	3.43983458626906e-06	3.51623583166871e-06	3.59304050787101e-06	3.67024863029419e-06	3.74786019308182e-06	3.82587519806576e-06	3.90429363850142e-06	0.26883882802186	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.291794682752683	0.40894230987484	0.526945408514049	0.645826065002911	0.765584279342799	0.886220051533024	1.00773338157427	1.13012426946517	1.2533927152071	1.37753871880004	1.50256228024265	1.62846339953628	1.75524207668092	1.88289831167523	2.01143210452056	2.14084345521622	2.27113236376223	2.40229883015925	2.53434285440662	2.66726443650433	2.80106357645306	2.93574027425212	3.07129452990153	3.20772634340127	3.34503571475203	3.48322264395314	3.62228713100527	3.76222917590706	3.90304877865986	4.04474593926301	4.18732065771718	4.33077293402168	4.47510276817652	4.62031016018171	4.76639511003792	4.91335761774447	5.06119768330136	5.20991530670927	5.35951048796751	5.50998322707609	5.66133356122427	5.81356140659678	5.96666680978601	6.12064977079193	6.27551028961322	6.43124836625122	6.58786400070592	6.74535719297598	6.90372794306275	7.06297625096557	7.22310211668506	7.38410554022061	7.54598652157219	7.70874506073979	7.87238115772413	8.03689481252379	8.20228602514084	8.28678479469079	8.66664310204441	9.10309088129314	9.64965544263482	10.1928400058185	10.7326445708443	11.2690691377121	11.8021137064219	12.3317782769739	12.8580628493679	13.380967423604	13.900491999682	14.4166365776021	14.9294011573645	15.4387857389687	15.9447903224151	16.4474149077034	16.9466594948339	17.4425240838064	17.935008674621	18.4241132672778	18.9098378617764	19.3921824581172	19.8711470562999
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	1.10392592468089e-05	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.542226377652611	1.12956515143241	1.86339544338273	2.59272922669772	3.3175665013774	4.03790726742176	4.75375152483079	5.46509927360477	6.17195051374343	6.87430524524676	7.57216346811451	8.26552518234721	8.95439038794484	9.6387590849069	10.3186312732339	10.9940069529253	11.6648861239816	12.3312687864027	12.9931549401884	13.650544585339	14.3034377218541	14.9518343497341	15.5957344689786
glyOUT	Production of glycerol	glycerol[c] => 			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.0486361268785295	0.0997335619972656	0.150977146444083	0.202366990661271	0.253903094649058	0.30558545840733	0.3574140819362	0.409388965235441	0.46151010830528	0.513777511145718	0.566191173756527	0.618751096137935	0.671457278289941	0.724309720212318	0.777308421905294	0.830453383368754	0.883744604602699	0.937182085607243	0.990765826382271	1.04449582692778	1.0983720872439	1.15239460733049	1.20656338718757	1.26087842681514	1.3153397262133	1.36994728538195	1.4247011043212	1.47960118303082	1.53464752151104	1.58984011976174	1.64517897778304	1.70066409557482	1.75629547313709	1.81207311046985	1.8679970075732	1.92406716444704	1.98028358109136	2.03664625750628	2.09315519369169	2.14981038964758	2.20661184537407	2.26355956087093	2.32065353613839	2.37789377117644	2.43528026598487	2.4928130205639	2.55049203491352	2.60831730903352	2.66628884292411	2.72440663658519	2.78267069001687	2.84108100321903	2.89963757619168	2.95834040893481	3.01718950144854	3.07618485373265	3.13532646578746	3.27059761910102	3.65661290401602	3.9567101756299	4.32399075031611	4.68920915576422	5.05236539197423	5.41345945894613	5.77249135667994	6.12946108517575	6.48436864443347	6.83721403445309	7.18799725523449	7.5367183067779	7.88337718908333	8.22797390215054	8.57050844597976	8.91098082057077	9.2493910259238	9.58573906203872	9.92002492891554	10.2522486265544	10.582410154955	10.9105095141176	11.236546704042
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.291783643493436	0.405862033953238	0.520784856670845	0.636585237238104	0.753263175656391	0.870818671925014	0.989251726044658	1.10856233801396	1.22875050783428	1.34981623550563	1.47175952102663	1.59458036439866	1.7182787656217	1.8428547246944	1.96830824161813	2.09463931639219	2.2218479490166	2.34993413949202	2.47889788781779	2.60873919399389	2.73945805802102	2.87105447989848	3.00352845962628	3.13687999720443	3.27110909263359	3.40621574591309	3.54219995704362	3.6790617260238	3.81680105285501	3.95541793753655	4.09491238006912	4.23528438045202	4.37653393868526	4.51866105476885	4.66166572870346	4.8055479604884	4.95030775012368	5.09594509760999	5.24246000294663	5.38985246613362	5.53812252436019	5.6872700938111	5.83729522107872	5.98819790616305	6.13997814906273	6.29263594977913	6.44617130831223	6.60058422466069	6.75587469882585	6.91204273080707	7.06908832060496	7.22701146821891	7.38581217364889	7.54549043689489	7.70604625795762	7.86747963683568	8.02979057353113	8.11120906715947	7.94576072093888	7.79178945048621	7.60144344395597	7.41221394790309	7.22410096232755	7.03710448722937	6.85122452260857	6.666461068465	6.48281412479878	6.30028369160993	6.11886976889854	5.9385723566644	5.75939145490751	5.58132706362808	5.4043791828259	5.22854781250118	5.05383295265372	4.8802346032836	4.70775276439086	4.53638743597537	4.36613861803732	4.19700631057653	4.02899051359319
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.0011349539932497	0.0022699079864994	0.00340486197974998	0.00453981597300102	0.00567476996624894	0.00680972395949908	0.00794467795274922	0.00907963194599937	0.0102145859392508	0.0113495399325005	0.0124844939257511	0.0136194479189995	0.0147544019122492	0.0158893559054989	0.017024309898749	0.0181592638920001	0.0192942178852489	0.0204291718784999	0.0215641258717483	0.0226990798650011	0.0238340338582512	0.0249689878515005	0.0261039418447502	0.0272388958379999	0.0283738498312514	0.0295088038244997	0.0306437578177499	0.0317787118109973	0.0329136658042524	0.0340486197975021	0.0351835737907504	0.0363185277840028	0.0374534817772512	0.0385884357705013	0.0397233897637452	0.0408583437569976	0.0419932977502504	0.0431282517434988	0.0442632057367462	0.0453981597299999	0.0465331137232479	0.0476680677164989	0.0488030217097455	0.0499379757029992	0.0510729296962547	0.0522078836895004	0.0533428376827465	0.0544777916759998	0.0556127456692495	0.0567476996625027	0.0578826536557564	0.0590176076490101	0.0601525616422487	0.0612875156355015	0.0624224696287516	0.0635574236219947	0.0646923776152519	0.0658273316085021	0.0669622856017478	0.0680972395949979	0.0692321935882507	0.0703671475814964	0.071502101574751	0.0726370555679949	0.0737720095612548	0.0749069635545023	0.0760419175477534	0.0771768715410044	0.0783118255342465	0.079446779527494	0.0805817335207415	0.0817166875140014	0.0828516415072489	0.083986595500507	0.085121549493735	0.0862565034870002	0.0873914574802583	0.0885264114735058	0.0896613654667568	0.0907963194599795
