rxns	rxnNames	formulas	grRules	subSystems	D_0	D_005	D_01	D_015	D_02	D_025	D_03	D_035	D_04	D_045	D_05	D_055	D_06	D_065	D_07	D_075	D_08	D_085	D_09	D_095	D_1	D_105	D_11	D_115	D_12	D_125	D_13	D_135	D_14	D_145	D_15	D_155	D_16	D_165	D_17	D_175	D_18	D_185	D_19	D_195	D_2	D_205	D_21	D_215	D_22	D_225	D_23	D_235	D_24	D_245	D_25	D_255	D_26	D_265	D_27	D_275	D_28	D_285	D_29	D_295	D_3	D_305	D_31	D_315	D_32	D_325	D_33	D_335	D_34	D_345	D_35	D_355	D_36	D_365	D_37	D_375	D_38	D_385	D_39	D_395	D_4
acOUT	Production of acetate	acetate[c] => 		Exchange reactions	1.17780083760399e-05	3.82387321791987e-07	4.36961692966073e-07	4.91928128348515e-07	5.47286625292992e-07	6.03037184302574e-07	6.59179683736716e-07	7.15714367535703e-07	7.72640991734963e-07	8.29959739628849e-07	8.87670424061515e-07	9.45773298694635e-07	1.00426811113635e-06	1.06315504735249e-06	1.12243395331002e-06	1.18210495152204e-06	1.24216798290389e-06	1.30262304608858e-06	1.36347017015703e-06	1.42470932735367e-06	1.48634054576713e-06	1.54836382768031e-06	1.61077914010571e-06	1.67358648481275e-06	1.73678586605497e-06	1.80037733309851e-06	1.86436080444607e-06	1.92873633408919e-06	1.99350389967767e-06	2.05866352545603e-06	2.1242151882761e-06	2.19015890948193e-06	2.25649465732114e-06	2.32322247943617e-06	2.39034235470503e-06	2.4578542668352e-06	2.52575820536283e-06	2.59405417554759e-06	2.66274220973861e-06	2.73182231277924e-06	2.80129440535792e-06	2.87115859851084e-06	2.94141479012522e-06	3.0120630853947e-06	3.08310337000794e-06	3.15453571277102e-06	3.22636012189959e-06	3.29857656569676e-06	3.37118508361711e-06	3.4441855948919e-06	3.51757817916576e-06	3.59136283095696e-06	3.66553949868176e-06	3.74010822307147e-06	3.81506896496298e-06	3.89042177947885e-06	0.0707614041676495	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
acIN	Uptake of acetate	 => acetate[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
biomassOUT	Production of biomass	biomass[c] => 		Exchange reactions	0	0.0049995	0.009999	0.0149985	0.019998	0.0249975	0.029997	0.0349965	0.039996	0.0449955	0.049995	0.0549945	0.059994	0.0649935	0.069993	0.0749925	0.079992	0.0849915	0.089991	0.0949905	0.09999	0.1049895	0.109989	0.1149885	0.119988	0.1249875	0.129987	0.1349865	0.139986	0.1449855	0.149985	0.1549845	0.159984	0.1649835	0.169983	0.1749825	0.179982	0.1849815	0.189981	0.1949805	0.19998	0.2049795	0.209979	0.2149785	0.219978	0.2249775	0.229977	0.2349765	0.239976	0.2449755	0.249975	0.2549745	0.259974	0.2649735	0.269973	0.2749725	0.279972	0.2849715	0.289971	0.2949705	0.29997	0.3049695	0.309969	0.3149685	0.319968	0.3249675	0.329967	0.3349665	0.339966	0.3449655	0.349965	0.3549645	0.359964	0.3649635	0.369963	0.3749625	0.379962	0.3849615	0.389961	0.3949605	0.39996
co2OUT	Production of CO2	CO2[c] => 		Exchange reactions	0.291785790327558	0.408942304334053	0.526945398991244	0.645826051486559	0.765584261821364	0.886220029994974	1.00773335600815	1.13012423985938	1.25339268155017	1.37753868108041	1.50256223844885	1.62846335365671	1.75524202670413	1.88289825758964	2.01143204631469	2.14084339287853	2.2711322972812	2.40229875952337	2.53434277960436	2.66726435752417	2.80106349328346	2.93574018688157	3.0712944383185	3.20772624759426	3.34503561470952	3.48322253966358	3.62228702245648	3.76222906308887	3.90304866156008	4.0447458178701	4.18732053201963	4.33077280400796	4.47510263383513	4.62031002150109	4.76639496700655	4.91335747035083	5.06119753153395	5.20991515055657	5.359510327418	5.50998306211821	5.6613333546573	5.81356120503584	5.96666661325324	6.12064957931009	6.27551010320512	6.43124818493965	6.58786382451364	6.74535702192579	6.90372777717741	7.0629760902679	7.22310196119786	7.38410538996663	7.54598637657421	7.70874492102064	7.87238102330657	8.03689468343129	8.18240287276565	8.30148519622393	8.93242341982151	9.4661466611825	9.99656799735621	10.5236874283427	11.0475049541421	11.568020574754	12.0852342901787	12.5991461004161	13.1097560054665	13.6170640053294	14.1210701000052	14.6217742894937	15.119176573795	15.6132769529089	16.1040754268357	16.5915719955752	17.0757666591275	17.5566594174925	18.0342502706703	18.5085392186608	18.9795262614641	19.4472113990802	19.9115946315089
ethOUT	Production of ethanol	ethanol[c] => 		Exchange reactions	0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.202742113505467	1.04162130877826	1.75213185331375	2.45827980274981	3.16006515708645	3.85748791632393	4.55054808046172	5.23924564950009	5.92358062343904	6.60355300227882	7.27916278601891	7.95040997465985	8.61729456820136	9.27981656664344	9.93797596998585	10.5917727782291	11.2412069913729	11.8862786094173	12.5269876323622	13.1633340602081	13.7953178929542	14.4229391306009	15.0461977731484	15.6650938205962
glyOUT	Production of glycerol	glycerol[c] => 			-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
glcIN	Uptake of glucose	 => alpha-D-glucose[c]		Exchange reactions	0.048634891057385	0.0997335619972656	0.150977146444083	0.202366990661271	0.253903094649058	0.30558545840733	0.3574140819362	0.409388965235441	0.46151010830528	0.513777511145718	0.566191173756527	0.618751096137935	0.671457278289941	0.724309720212318	0.777308421905294	0.830453383368754	0.883744604602699	0.937182085607243	0.990765826382271	1.04449582692778	1.0983720872439	1.15239460733049	1.20656338718757	1.26087842681514	1.3153397262133	1.36994728538195	1.42470110432109	1.47960118303082	1.53464752151104	1.58984011976174	1.64517897778304	1.70066409557482	1.75629547313709	1.81207311046985	1.8679970075732	1.92406716444704	1.98028358109136	2.03664625750628	2.09315519369169	2.14981038964758	2.20661184537395	2.26355956087093	2.32065353613839	2.37789377117644	2.43528026598487	2.4928130205639	2.55049203491352	2.60831730903352	2.66628884292411	2.72440663658519	2.78267069001687	2.84108100321903	2.89963757619168	2.95834040893481	3.01718950144854	3.07618485373276	3.1555984403496	3.45101544785108	3.86737460068742	4.22474170623857	4.58010429589204	4.93346236964782	5.28481592750603	5.63416496946645	5.98150949552917	6.32684950569422	6.67018499996169	7.01151597833136	7.35084244080347	7.68816438737789	8.02348181805462	8.35679473283356	8.68810313171492	9.0174070146986	9.3447063817846	9.67000123297291	9.99329156826365	10.3145773876566	10.6338586911518	10.9511354787495	11.2664077504494
o2IN	Uptake of O2	 => O2[c]		Exchange reactions	0.291785790327558	0.40586202841245	0.520784847148041	0.636585223721753	0.753263158134955	0.870818650386964	0.98925170047854	1.10856230840816	1.22875047417735	1.34981619778599	1.47175947923283	1.59458031851909	1.71827871564491	1.84285467060881	1.96830818341226	2.0946392540545	2.22184788253557	2.34993406885614	2.47889781301552	2.60873911501373	2.73945797485142	2.87105439252793	3.00352836804326	3.13687990139741	3.27110899259107	3.40621564162353	3.54219984849482	3.67906161320561	3.81680093575522	3.95541781614364	4.09491225437157	4.2352842504383	4.37653380434386	4.51866091608823	4.66166558567208	4.80554781309476	4.95030759835628	5.09594494145729	5.24245984239712	5.38985230117574	5.53812231779322	5.68726989225016	5.83729502454596	5.9881977146812	6.13997796265463	6.29263576846756	6.44617113211995	6.6005840536105	6.75587453294051	6.9120425701094	7.06908816511776	7.22701131796493	7.38581202865091	7.54549029717573	7.70604612354006	7.86747950774318	8.00990742115594	7.92316735518715	7.71214610759034	7.53227852849422	7.35347163931028	7.17572544003852	6.9990399306788	6.82341511123136	6.64885098169608	6.47534754207296	6.30290479236192	6.13152273256313	5.9612013626764	5.79194068270185	5.62374069263945	5.45660139248933	5.29052278225126	5.12550486192536	4.96154763151163	4.79865109101005	4.63681524042054	4.4760400797433	4.31632560897823	4.15767182812523	4.00007873718448
ethIN	Uptake of ethanol	 => ethanol[c]		Exchange reactions	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
PIIn	Uptake of Phosphate	 => phosphate[c]		Exchange reactions	-0	0.00113495399324312	0.0022699079864977	0.00340486197974882	0.00453981597299624	0.00567476996623872	0.00680972395950663	0.00794467795274101	0.00907963194600236	0.0102145859392436	0.0113495399325105	0.0124844939257458	0.0136194479190045	0.0147544019122424	0.0158893559054993	0.0170243098987473	0.018159263891999	0.0192942178852507	0.0204291718784995	0.0215641258717527	0.0226990798650031	0.0238340338582488	0.0249689878514969	0.0261039418447468	0.0272388958380019	0.028373849831248	0.0295088038244982	0.0306437578177494	0.0317787118110004	0.0329136658042488	0.0340486197975065	0.0351835737907544	0.0363185277840068	0.0374534817772547	0.0385884357704986	0.0397233897637399	0.0408583437569949	0.0419932977502513	0.0431282517434983	0.0442632057367414	0.0453981597300017	0.0465331137232448	0.0476680677165002	0.0488030217097437	0.0499379757029987	0.0510729296962595	0.0522078836895048	0.0533428376827505	0.054477791675994	0.055612745669249	0.056747699662508	0.0578826536557506	0.0590176076490061	0.060152561642246	0.0612875156355042	0.0624224696287499	0.0635574236219982	0.0646923776152537	0.0658273316085003	0.0669622856017398	0.068097239594989	0.0692321935882481	0.0703671475814964	0.0715021015747492	0.0726370555679914	0.0737720095612442	0.0749069635545077	0.076041917547748	0.0771768715410062	0.078311825534259	0.0794467795274922	0.0805817335207504	0.0817166875139961	0.0828516415072453	0.0839865955005159	0.0851215494937421	0.0862565034869789	0.0873914574802477	0.0885264114735058	0.0896613654667604	0.0907963194599937
